timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,thermal_stability,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,is_weekend_holiday,is_extreme_pm25_1h_ago,station_id,province,district,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_roll_mean_6,pm25_roll_mean_12,pm25_roll_std_6,hour_sin,hour_cos,month_sin,month_cos,wind_sin,wind_cos,split
2023-01-01 00:00:00,0.4951792113402991,0.42345026859741625,-0.15036672549905336,0.059139784946236514,-0.46095191145674286,0.1513192269823757,-2.436655701145985,0.6875,-2.1215302167299037,0.0,0.0,-0.3093922651933703,-0.6363636363636365,-2.2585737251134232,0.2508250825082508,0.30376323868287575,-0.26389923660760906,-0.7599750184451516,0.15845009942414764,-1.8291147840881579,0.519043615352467,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.5069276443303198,0.5053558952938229,-0.7793338121902149,0.0,1.0,0.4999999999999999,0.8660254037844387,-0.05233595624294437,0.9986295347545738,train
2023-01-01 01:00:00,0.7047554069854159,0.6255242610454147,-0.18691203086686614,0.07706093189964153,-0.7254200712792536,0.1513192269823757,-2.5094017932065675,0.7125,-2.1215302167299037,0.0,0.02,-0.3591160220994476,-0.6363636363636365,-2.3386955509503644,0.2508250825082508,0.2962152968131689,-0.30464242006189934,-0.9446071068344883,0.17797134167951534,-1.829114784088156,0.5017469608889146,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.623088105406755,0.6241467857612237,0.09375808829454084,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387,-0.12186934340514723,0.9925461516413221,train
2023-01-01 02:00:00,0.7967634309313268,0.7142118141859432,-0.18775204822542402,0.03584229390681004,-0.7654208614519972,0.1374923087112012,-2.5821478852671516,0.7375,-2.1374545720789264,0.0,0.09,-0.32596685082872934,-0.6666666666666667,-2.4388478332465415,0.2508250825082508,0.2508711622076289,-0.3113450133601522,-0.9590309642740841,0.18308685245185843,-1.7429350395732062,0.5133361671254287,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.7047554069854159,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.6948006929463484,0.6974832898746521,0.16371322329675547,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.27563735581699894,0.9612616959383189,train
2023-01-01 03:00:00,0.9989474039905191,0.908573008777265,-0.1885929166655446,-0.0071684587813621095,-0.821250627785943,0.12231035611130588,-2.6367074543125892,0.7375,-2.1374545720789264,0.0,0.12,-0.20441988950276244,-0.5454545454545454,-2.4989392026242476,0.2508250825082508,0.20048815590694646,-0.3188443869448559,-0.9831822746920046,0.16781466518943114,-1.7429350395732046,0.5539216163300245,0.0,0.0,0.0,1,1,5,Ha Noi,Gia Lam,0.7967634309313268,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.7910136977009833,0.7958750180361542,0.63242726348395,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387,-0.3090169943749477,0.9510565162951535,train
2023-01-01 04:00:00,0.58718723528621,0.5114935184052098,-0.18943463791355983,-0.0483870967741936,-0.8651686774518237,0.10793155412847392,-2.673080500342881,0.75,-2.15337892742795,0.0,0.13,-0.27071823204419887,-0.5454545454545454,-2.539000115542718,0.2508250825082508,0.15146979992818907,-0.3256413137315965,-0.9998019683369157,0.16267668039275987,-1.7429350395732062,0.5321429286781519,0.0,0.0,0.0,1,1,5,Ha Noi,Gia Lam,0.9989474039905191,0.7047554069854159,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.7559213624041927,0.7599880241325804,0.5395680846832851,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.27563735581699894,0.9612616959383189,train
2023-01-01 05:00:00,0.7206106466434965,0.6402010691863484,-0.16782263648676995,-0.12007168458781367,-0.6021530646208437,0.08525625195165924,-2.673080500342881,0.75,-2.1693032827769727,0.0,0.02,-0.11049723756906066,-0.4848484848484849,-2.5990914849204243,0.2508250825082508,0.08896628784426379,-0.3061280818795127,-0.7940419230863076,0.1398514588392025,-1.484395806028351,0.5834167177364588,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.58718723528621,0.7967634309313268,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.7542643092940634,0.758293447400705,0.4005971231121258,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387,-0.22495105434386534,0.9743700647852351,train
2023-01-01 06:00:00,0.58718723528621,0.5114935184052098,-0.14635929579396414,-0.19175627240143375,-0.3921391537394423,0.06187223297313407,-2.691267023358027,0.75,-2.1852276381259954,0.0,0.0,-0.13259668508287284,-0.3939393939393939,-2.639152397838895,0.2508250825082508,0.020357684786965334,-0.28661661157491514,-0.6245916929881888,0.11630165102708007,-1.3982160615133996,0.5766127071986784,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.7206106466434965,0.9989474039905191,0.4951792113402991,0.4951792113402991,0.4951792113402991,0.7680047296315837,0.7375304616985432,0.2932762921071614,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387,-0.13917310096006588,0.9902680687415703,train
2023-01-01 07:00:00,0.5693653798352281,0.4949911725848663,-0.12582697929886408,-0.2634408602150538,-0.2173070410185221,0.03773376199475111,-2.6003344082822974,0.7875000000000001,-2.0100597292867435,0.0,0.0,-0.13259668508287284,-0.4848484848484849,-2.2385432686541877,0.25412541254125404,-0.05567904202944045,-0.26782946318877915,-0.4789660809900761,0.11928658299352499,-2.690912229237674,0.5763135580061916,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.58718723528621,0.58718723528621,0.7047554069854159,0.4951792113402991,0.4951792113402991,0.7459450798948835,0.719543352386871,0.379319047675237,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.13917310096006588,0.9902680687415703,train
2023-01-01 08:00:00,0.6390525733088512,0.5621829651278757,-0.1487614308411132,-0.08960573476702509,-0.3639788914422684,0.09667979762286437,-2.091111763858213,0.65,-1.9145135971926062,0.0,0.0,-0.08839779005524848,-0.15151515151515152,-2.198482355735717,0.25412541254125404,0.14770321384146579,-0.2768185466531889,-0.6389212327086511,0.07320032384485892,-0.45023887184893,0.5898373302528054,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.5693653798352281,0.7206106466434965,0.7967634309313268,0.4951792113402991,0.4951792113402991,0.7177968916851438,0.7132104511613366,0.3639882205988275,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,-0.05233595624294437,0.9986295347545738,train
2023-01-01 09:00:00,0.7669049560688123,0.6854325567771484,-0.1723477073613635,0.08243727598566299,-0.5237643560785126,0.1513192269823757,-1.672821734509857,0.4750000000000001,-2.073757150682835,0.0,0.0,0.19889502762430963,0.33333333333333326,-1.9581168782248926,0.25412541254125404,0.31545517313816335,-0.2855232760900505,-0.8038260167473289,-0.0322112385277101,0.4977383178155363,0.6706935106285157,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.6390525733088512,0.58718723528621,0.9989474039905191,0.4951792113402991,0.4951792113402991,0.6684004756886177,0.7221645121211819,-0.27211325364730726,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,0.29237170472273677,0.9563047559630354,train
2023-01-01 10:00:00,0.4562098302556198,0.385865526488396,-0.19704879296544633,0.25627240143369173,-0.7254200712792536,0.2022387137712454,-1.381837366267523,0.4125000000000001,-2.073757150682835,0.0,0.0,0.02209944751381218,0.3636363636363637,-1.6776904877955976,0.2508250825082508,0.45982864811916485,-0.29503803153909947,-0.994329053877146,-0.047904700701114376,0.6700978068454405,0.6226190486060841,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.7669049560688123,0.5693653798352281,0.58718723528621,0.4951792113402991,0.4951792113402991,0.6474641654588152,0.7007163941371531,-0.11038527164956545,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387,0.29237170472273677,0.9563047559630354,train
2023-01-01 11:00:00,0.5512628537319996,0.47683122374550985,-0.22206958113597305,0.3942652329749104,-0.6376330704879721,0.297335655374599,-1.0908529980251884,0.3500000000000001,-2.0419084399847893,0.0,0.0,-0.23204419889502767,0.33333333333333326,-1.3371727279885965,0.2508250825082508,0.6281405976916427,-0.2760964961683842,-1.0259030927724055,-0.02595317286086731,0.5839180623304907,0.54494803927604,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.4562098302556198,0.6390525733088512,0.7206106466434965,0.4951792113402991,0.4951792113402991,0.6169171434901036,0.6900423066132426,-0.1596822748991942,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,0.20791169081775934,0.9781476007338057,train
2023-01-01 12:00:00,0.4951792113402991,0.42345026859741625,-0.24786820205736132,0.5304659498207884,-0.5678365496344122,0.3824718504649069,-0.8544281988282924,0.3125,-1.9941353739377208,0.0,0.43,-0.3591160220994476,0.1818181818181817,-1.036715881100066,0.24752475247524747,0.777517850589757,-0.25750045885501854,-1.0603102660816501,0.011507997893710788,0.41155857330058493,0.5020224285888737,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.5512628537319996,0.7669049560688123,0.58718723528621,0.4951792113402991,0.4951792113402991,0.6013516397732606,0.6900423066132426,-0.11435375757245599,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387,0.12186934340514748,0.992546151641322,train
2023-01-01 13:00:00,0.4362182541782428,0.36580457645639197,-0.27496122342256585,0.6684587813620072,-0.4918869697392685,0.458204041112332,-0.7634955837525629,0.3125,-1.9622866632396747,0.0,0.23,-0.6408839779005526,0.12121212121212133,-0.8364113165077123,0.24422442244224413,0.9133146079668092,-0.23958568359656718,-1.081238990881817,0.08732926239636321,-0.019340149274173303,0.3928503015124608,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.4951792113402991,0.4562098302556198,0.5693653798352281,0.7047554069854159,0.4951792113402991,0.5792204567676853,0.6674490415284868,-0.035448278702680414,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387,0.08715574274765817,0.9961946980917455,train
2023-01-01 14:00:00,0.16449250944972957,0.10340583693859705,-0.2619931927173317,0.7634408602150538,-0.32757313590009735,0.5396205645218333,-0.6725629686768335,0.30000000000000004,-1.9145135971926062,0.0,0.65,-0.9337016574585639,-0.15151515151515152,-0.6961981212930641,0.24092409240924056,1.0356226543626916,-0.18270442626023728,-1.0460289828471248,0.1520932361425887,-0.19169963830407905,0.25141396444206615,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.4362182541782428,0.5512628537319996,0.6390525733088512,0.7967634309313268,0.4951792113402991,0.503537482548389,0.6162534028598955,0.2525260963429034,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387,0.45399049973954697,0.8910065241883678,train
2023-01-01 15:00:00,0.33068670189057003,0.26477783112128417,-0.2496773299222924,0.8602150537634409,-0.1934301132382207,0.6136092706129178,-0.6543764456616873,0.3125,-1.88266488649456,0.0,0.14,-1.0773480662983428,-0.42424242424242425,-0.6561372083745936,0.24092409240924056,1.1480033116786315,-0.1291420596976163,-1.0246288736926237,0.24270315288416605,-0.27787938281902885,0.16649805183242095,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.16449250944972957,0.4951792113402991,0.7669049560688123,0.9989474039905191,0.4951792113402991,0.41920905100797695,0.5495697890348975,-0.11754568026442958,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387,0.24192189559966773,0.9702957262759965,train
2023-01-01 16:00:00,0.2144780651228406,0.15169458759155827,-0.23754155931984192,0.9551971326164874,-0.06754343077043723,0.6804160465973619,-0.7089360147071251,0.3125,-1.8667405311455374,0.0,0.31,-0.9171270718232046,-0.6363636363636365,-0.7162285777522999,0.23762376237623756,1.2507832510756696,-0.07825374884239344,-1.0019797066528155,0.30941914314483354,-0.27787938281902885,0.26061839286689936,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.33068670189057003,0.4362182541782428,0.4562098302556198,0.58718723528621,0.4951792113402991,0.3785182120620084,0.5191279801101369,-0.03734837256827877,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-2.4492935982947064e-16,1.0,train
2023-01-01 17:00:00,0.6390525733088512,0.5621829651278757,-0.07919116286290727,0.6451612903225806,0.5359170168304149,0.7970907857280677,-0.9271742908888757,0.5125000000000001,-1.341236804627781,0.0,1.0,-1.0773480662983428,-0.8181818181818182,-0.9165331423446536,0.23762376237623756,1.266645899938058,0.1236042286388692,-0.6946190490414762,0.6515094808096163,-0.4502388718489315,0.16661756847863424,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.2144780651228406,0.16449250944972957,0.5512628537319996,0.7206106466434965,0.4951792113402991,0.3971826254452765,0.5105382769570019,0.10679751726997348,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387,-0.9702957262759966,0.24192189559966742,train
2023-01-01 18:00:00,0.7967634309313268,0.7142118141859432,0.053732924336603156,0.33333333333333326,0.9135015373068148,0.8983906969581277,-1.0544799519948969,0.55,-1.341236804627781,0.0,1.0,-0.8839779005524864,-1.2121212121212122,-1.1168377069370072,0.23762376237623756,1.2273472985063238,0.29202546891860565,-0.529935002165104,0.7881205244514715,-0.191699638304076,0.27827210388864393,0.0,0.0,0.0,1,0,5,Ha Noi,Gia Lam,0.6390525733088512,0.33068670189057003,0.4951792113402991,0.58718723528621,0.4951792113402991,0.4621024764265317,0.5327495473253638,0.5438424386776922,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387,-0.9205048534524403,-0.3907311284892738,train
