timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,thermal_stability,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,is_weekend_holiday,is_extreme_pm25_1h_ago,station_id,province,district,wind_sin,wind_cos,split
2023-01-01 00:00:00,1.4458054694108893,1.45435271334268,0.44558394865524004,-1.1501014198782962,1.3784503505244672,0.8127648501867003,-2.4095246920354163,0.6842105263157895,-2.2820737348750426,0.0,0.0,-0.4479166666666665,-0.5714285714285714,-2.206675641633578,0.20512820512820507,0.3446588416005776,0.5748618970852798,0.3072400479755579,0.8577639165333925,-1.6779616110137225,0.513083125095554,0.0,0.0,0.0,1,1,27,Nam Dinh,Nam Dinh,-0.3255681544571567,0.9455185755993168,train
2023-01-01 01:00:00,1.4391839706154317,1.45435271334268,0.4101899415464812,-1.1906693711967549,1.334715533302242,0.8330738399555503,-2.541045280290846,0.7368421052631579,-2.2820737348750426,0.0,0.0,-0.4739583333333334,-0.7142857142857143,-2.3072778627078936,0.20512820512820507,0.25563971292480997,0.5522090026128074,0.19700209273319744,0.9090267967341147,-1.858676276696309,0.5036250283037271,0.0,0.0,0.0,1,1,27,Nam Dinh,Nam Dinh,-0.40673664307580015,0.913545457642601,train
2023-01-01 02:00:00,1.3273685855082418,1.3633765039349213,0.32371367261929995,-1.1034482758620692,1.1940030345334158,0.7800398401572798,-2.5974112466860304,0.7499999999999999,-2.2820737348750426,0.0,0.12,-0.42708333333333337,-0.6857142857142857,-2.3676391953524827,0.20512820512820507,0.3623741062731484,0.4612370603199827,0.07976930080335495,0.8608228965182589,-1.858676276696309,0.5205376805214694,0.0,0.0,0.0,1,1,27,Nam Dinh,Nam Dinh,-0.37460659341591235,0.9271838545667873,train
2023-01-01 03:00:00,1.2016070411415136,1.218217523442712,0.22463108262035786,-1.0141987829614605,1.016847016996198,0.7214821130728468,-2.634988557616153,0.7499999999999999,-2.299606702812451,0.0,0.01,-0.2656250000000001,-0.5714285714285714,-2.4280005279970722,0.20512820512820507,0.41845583395188607,0.35702913403093633,-0.08429751458905108,0.7995347209527692,-1.7683189438550149,0.5752111782451298,0.0,0.0,0.0,1,1,27,Nam Dinh,Nam Dinh,-0.4694715627858908,0.882947592858927,train
2023-01-01 04:00:00,1.0576085961702124,1.052354351170719,0.10862907912262254,-0.9269776876267749,0.7823635115868198,0.6561147945552261,-2.6537772130812147,0.7499999999999999,-2.3522056066246746,0.0,0.08,-0.010416666666666676,-0.31428571428571417,-2.4883618606416613,0.20512820512820507,0.4294788317765589,0.23539467487282095,-0.32580665272721904,0.7310708559250259,-1.5876042781724302,0.6521370521702876,0.0,0.0,0.0,1,1,27,Nam Dinh,Nam Dinh,-0.4848096202463369,0.8746197071393959,train
2023-01-01 05:00:00,0.9874249248919863,0.9698810118487304,0.08904646699850771,-0.9533468559837729,0.7675884285174659,0.609374897035242,-2.7101431794763986,0.7631578947368421,-2.369738574562082,0.0,0.03,-0.1250000000000001,-0.2857142857142857,-2.5286027490713874,0.20512820512820507,0.34887749841182025,0.20376063835155686,-0.2555322628184438,0.6892636458663843,-1.6779616110137225,0.6188823616067779,0.0,0.0,0.0,1,0,27,Nam Dinh,Nam Dinh,-0.40673664307580015,0.913545457642601,train
2023-01-01 06:00:00,0.9121174308854796,0.8824948002383621,0.06864853078799035,-0.9817444219066939,0.7546747320950455,0.5583978536660342,-2.7477204904065218,0.7631578947368421,-2.3872715424994904,0.0,0.04,-0.05729166666666684,-0.3428571428571429,-2.5688436375011134,0.20512820512820507,0.260486906737578,0.17067981933966309,-0.17380071010462575,0.6357972243160231,-1.677961611013724,0.6387676155298195,0.0,0.0,0.0,1,0,27,Nam Dinh,Nam Dinh,-0.4383711467890778,0.8987940462991668,train
2023-01-01 07:00:00,0.8305011631884821,0.7865236130543027,0.04762044378894688,-1.0081135902636917,0.7393058599044621,0.5023381542340545,-2.6161999021510915,0.7499999999999999,-2.2820737348750426,0.0,0.02,0.31249999999999983,-0.20000000000000004,-2.246916530063304,0.20879120879120872,0.16810714782650768,0.13583942045428762,-0.08577563911554956,0.5697702238194168,-2.4911776065853584,0.7362192001481713,0.0,0.0,0.0,1,0,27,Nam Dinh,Nam Dinh,-0.45399049973954697,0.8910065241883678,train
2023-01-01 08:00:00,0.7934053172165367,0.7408470481727323,0.0211449535848885,-0.799188640973631,0.6766999017892038,0.5285140275389436,-2.1840608264546795,0.631578947368421,-2.2119418631254115,0.0,0.3,0.13541666666666657,0.02857142857142847,-2.1865551974187145,0.20879120879120872,0.43167506945073186,0.12106414255354131,-0.23777069588004654,0.528317101560556,-0.6840309497595032,0.6914970040287508,0.0,0.0,0.0,1,0,27,Nam Dinh,Nam Dinh,-0.37460659341591235,0.9271838545667873,train
2023-01-01 09:00:00,0.7548823625778456,0.6933056260162226,-0.0064020569991870705,-0.5882352941176471,0.6107021771234329,0.5535261366139972,-1.6955557843630826,0.4736842105263158,-2.264540766937635,0.0,0.36,0.22916666666666666,0.3428571428571429,-1.9652303110552207,0.20879120879120872,0.6265874471670102,0.10616222097259086,-0.3928213904015552,0.4478590753157189,0.6713290428598894,0.7156118580986337,0.0,0.0,0.0,1,0,27,Nam Dinh,Nam Dinh,-0.2588190451025207,0.9659258262890683,train
