timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,dpd,thermal_stability,stagnation_index,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,station_id,province,district,wind_sin,wind_cos,split
2024-11-29 14:00:00,-0.13967741935483866,-0.20138888888888898,-3.026865517556181,-0.7254901960784313,-0.5759162303664923,-0.9073330914986022,-0.17752238790033098,0.17948717948717946,-2.1564676172943322,0.0,0.02,-0.8707865168539326,-0.142857142857143,-0.12212088712511976,-0.15658362989323882,-2.4166530862844566,-2.8757172734167216,0.09229431374399223,-1.3675232917918263,3.8206172780993537,-0.32161704057228785,0.5071813712282348,0.33104800727873046,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.4067366430758002,0.9135454576426009,val
2024-11-29 15:00:00,-0.20419354838709672,-0.25925925925925936,-1.1828293480004828,1.6274509803921569,-0.6282722513089006,0.3155915076615938,-0.17752238790033098,0.1923076923076923,-2.1228683085481728,0.0,0.01,-1.2191011235955058,-0.3928571428571429,-0.10290830832894389,-0.16370106761565872,1.1097726215158743,-0.9613658498707769,-1.3394175490343603,-0.1585502271717641,3.7561719498071486,-0.4151578144048334,0.7881446354475402,0.11631922100371443,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-2.4492935982947064e-16,1.0,val
2024-11-29 16:00:00,1.7635483870967743,1.0069444444444446,-1.1871361280671675,1.6470588235294117,-0.5759162303664923,0.3155915076615938,-0.2681453985520594,0.20512820512820512,-2.089268999802014,0.0,0.0,-1.0674157303370786,-0.8571428571428573,-0.23739635990217292,-0.16725978647686868,1.1225207974739217,-0.9577792058957969,-1.2535392978028814,-0.14184918034232114,3.5306133007844305,-0.22807626673974563,0.6376158237918448,0.2202173787360978,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.29237170472273677,-0.9563047559630354,val
2024-11-29 17:00:00,-0.13967741935483866,-0.20138888888888898,-0.812464482954546,1.2098039215686278,-0.10471204188481674,0.3515597344938638,-0.5762636347679359,0.47435897435897434,-1.2828855898941984,0.0,0.01,-1.095505617977528,-1.0714285714285718,-0.4679473054562806,-0.16725978647686868,1.0759736030238531,-0.6596927231991804,-0.7877333359159826,0.16804116035541894,1.4361401312877584,-0.6957801359024633,0.6613196553072919,0.20235842943028717,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.5299192642332048,-0.8480480961564261,val
2024-11-29 18:00:00,-0.13967741935483866,-0.20138888888888898,-0.548230285382145,0.7705882352941176,0.36649214659685864,0.38630253316093627,-0.7575096560713928,0.4871794871794871,-1.400483170505755,0.0,0.0,-1.1797752808988766,-1.3214285714285716,-0.7369234086027386,-0.16725978647686868,0.9838007937976084,-0.42460061993247383,-0.5303342322300162,0.21173411780813403,1.339472138849451,-0.32161704057228785,0.7432056187242911,0.14518133714776107,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.6293203910498376,-0.7771459614569708,val
2024-11-29 19:00:00,1.1506451612903226,0.9560185185185186,-0.3443638141818284,0.3333333333333333,0.8376963350785339,0.41871725742299837,-0.9387556773748496,0.5384615384615384,-1.3668838617595958,0.0,0.02,-0.8764044943820226,-1.25,-0.9482617753606705,-0.16370106761565872,0.8259201549014787,-0.2313383658067058,-0.35625132420268624,0.2830861233865468,0.9528001690962195,-0.2280762667397425,0.5102268453894744,0.32859891807698577,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.17364817766693047,-0.984807753012208,val
2024-11-29 20:00:00,1.602258064516129,1.3611111111111112,-0.345641263914524,0.22156862745098033,0.7853403141361256,0.3774686036388052,-1.1018770965479612,0.5769230769230769,-1.4172828248788345,0.0,0.0,-0.6910112359550561,-0.9285714285714287,-1.0251120905453726,-0.1850533807829185,0.7132936240302267,-0.2564263216002803,-0.3313970268295865,0.2724173884806458,0.7594641842196026,-0.6957801359024667,0.4244112241611246,0.41895576154651754,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.374606593415912,-0.9271838545667874,val
2024-11-29 21:00:00,1.666774193548387,1.4189814814814816,-0.3473473384691775,0.111764705882353,0.7329842931937173,0.3341588278667377,-1.264998515721072,0.6282051282051282,-1.3836835161326753,0.0,0.3,-0.651685393258427,-0.8571428571428573,-1.2172378785071285,-0.1850533807829185,0.5919852165666766,-0.2820947324236384,-0.30486990117194274,0.26738368012539826,0.4050148786124737,-0.6022393620699211,0.40942973598208066,0.43618177432465655,0.0,0.0,0.0,3,Ha Noi,Tay Ho,-0.5591929034707467,-0.8290375725550417,val
2024-11-29 22:00:00,1.8925806451612903,1.1226851851851853,-0.34905663355345123,0.0,0.6806282722513088,0.287090988798585,-1.3737461285031463,0.6538461538461539,-1.4508821336249933,0.0,0.13,-0.6910112359550561,-0.8928571428571429,-1.3901510876727086,-0.1850533807829185,0.4555856769360883,-0.3087035202165471,-0.27483801291020377,0.23980973428621014,0.3405695503202681,-0.3216170405722912,0.4244112241611246,0.41895576154651754,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.5446390350150273,-0.8386705679454239,val
2024-11-29 23:00:00,1.7312903225806453,1.4768518518518519,-0.3960205734784113,-0.025490196078431317,0.5759162303664921,0.22851564414249775,-1.4099953327638375,0.641025641025641,-1.5012810967442318,0.0,0.8300000000000001,-0.22471910112359547,-0.32142857142857156,-1.5054265604497625,-0.18149466192170854,0.3735752299521864,-0.378690052358723,-0.2559605958858203,0.17515257024223538,0.3727922144663712,0.05254605475788771,0.2914770920596537,0.5956204216787878,0.0,0.0,0.0,3,Ha Noi,Tay Ho,0.7193398003386511,-0.6946583704589974,val
