timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,thermal_stability,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,is_weekend_holiday,is_extreme_pm25_1h_ago,station_id,province,district,wind_sin,wind_cos,split
2023-01-01 00:00:00,2.042394195224793,1.670819842328059,1.677100214493842,-0.5687203791469193,1.6613428914016475,0.6424634415423536,-1.5387482335621276,0.7101449275362319,-2.3453107680896914,0.0,1.0,-0.27083333333333326,-0.48717948717948717,-1.4633261893200114,0.2246835443037975,0.5667761574561435,1.6841840917880946,1.4068747453214199,0.5163588876788849,0.021792388747328806,0.5596339002865394,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,-0.3090169943749477,0.9510565162951535,train
2023-01-01 01:00:00,1.974004791467057,1.5964533976528548,1.5839523997176654,-0.6232227488151658,1.6086052114421099,0.46122136117889134,-1.5387482335621276,0.5942028985507246,-3.2344970938230997,0.0,1.0,-0.08333333333333318,-0.43589743589743596,-1.529087965277178,0.2246835443037975,0.37132695423546475,1.577547469362488,1.5266540281572716,0.2627567674629877,0.1952307004629761,0.6207523185014666,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.20791169081775934,0.9781476007338057,train
2023-01-01 02:00:00,1.807354922057605,1.4329199441620004,1.4481778011601205,-0.5213270142180093,1.4527593930988134,0.45083305299708687,-1.5039762691948009,0.5217391304347826,-3.7902385474064806,0.0,1.0,0.2604166666666667,-0.10256410256410266,-1.56196885325576,0.2246835443037975,0.45029997640028735,1.4305087693825336,1.3333980017470628,0.18610968255993604,0.3686690121786203,0.7181948778417909,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.35836794954530027,0.9335804264972017,train
2023-01-01 03:00:00,1.6189098326444948,1.2503463604889047,1.2965120454123953,-0.4170616113744075,1.2667830762404544,0.43683273054234745,-1.6430641266641053,0.5652173913043479,-3.679090256689805,0.0,1.0,0.20833333333333354,-0.07692307692307689,-1.6277306292129257,0.2246835443037975,0.4898084308237917,1.2660682707886783,1.1044495677134438,0.2153998539764103,0.1952307004629761,0.7044587258768459,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.27563735581699916,0.9612616959383189,train
2023-01-01 04:00:00,1.4020984435713466,1.0381676314127912,1.1237765095258625,-0.3151658767772511,1.0293239739887525,0.42621823510909823,-1.8864678772353898,0.6231884057971016,-3.5679419659731293,0.0,1.0,0.11458333333333344,-0.15384615384615377,-1.7263732931486744,0.2246835443037975,0.4875950608694096,1.0786926527388254,0.8045567818992995,0.2586605853678347,-0.15164592296831522,0.6788682398711485,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.13917310096006544,0.9902680687415704,train
2023-01-01 05:00:00,1.2074466802937573,0.8499991940520822,0.9736236716310053,-0.20379146919431265,0.9199866430926389,0.32594840147392,-2.025555734704694,0.6376811594202898,-3.623516111331468,0.0,1.0,0.04687500000000016,-0.23076923076923087,-1.79213506910584,0.22784810126582283,0.5118943981621532,0.9196669708902542,0.7658525947197297,0.18548875769193565,-0.32508423468395964,0.6593179822695809,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.03489949670250097,0.9993908270190958,train
2023-01-01 06:00:00,0.9828958167776269,0.6365352656641308,0.8032907034492424,-0.0947867298578199,0.7915527233957798,0.22024630742794923,-2.1994155565413256,0.6666666666666667,-3.623516111331468,0.0,1.0,-0.10937499999999999,-0.282051282051282,-1.8907777330415887,0.22784810126582283,0.5071884041020986,0.7396649975405206,0.7078014270430039,0.11952211640918785,-0.49852254639960386,0.612330771336862,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,-2.4492935982947064e-16,1.0,train
2023-01-01 07:00:00,0.7162070339994094,0.3810476773800892,0.6064985362861877,0.01658767772511855,0.6466071875372622,0.09897647154018728,-1.8169239485007365,0.6956521739130435,-2.9010522216730723,0.0,1.0,0.10937500000000022,-0.282051282051282,-1.4633261893200114,0.22784810126582283,0.47791055480596834,0.5322998970375314,0.6443486235025928,0.03915044460251623,-0.6719608581152481,0.677080418839885,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.10452846326765347,0.9945218953682733,train
2023-01-01 08:00:00,0.6520766965796941,0.3081896283379709,0.5650222196558703,0.30805687203791465,0.47393871815442545,0.11310723512115127,-1.4344323404601487,0.6231884057971016,-2.8454780763147336,0.0,1.0,-0.04687499999999993,-0.07692307692307689,-1.4962070772985947,0.22784810126582283,0.624680116078216,0.47717186552556423,0.40351653757142525,-0.010211020904727959,0.3686690121786203,0.6315924213438701,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,-0.12186934340514723,0.9925461516413221,train
2023-01-01 09:00:00,0.5849625007211569,0.23602576545084233,0.5214173658120957,0.6018957345971565,0.2530450193759297,0.13167926954597672,-1.1562566255215385,0.5797101449275361,-2.7899039309563967,0.0,1.0,0.17187500000000006,0.02564102564102555,-1.3646835253842637,0.2246835443037975,0.7256523342261638,0.4190737261840293,0.09490617811117798,-0.03315093008739492,0.7155456356099118,0.6946427910637276,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.17364817766693033,0.984807753012208,train
2023-01-01 10:00:00,0.5145731728297586,0.15510891753681152,0.47701415436353706,0.8933649289099526,-0.0296772195952191,0.145411973639289,-0.8085369818482762,0.5362318840579711,-2.567607349523043,0.0,0.99,0.32812500000000017,0.282051282051282,-1.167398197512766,0.2246835443037975,0.790110023632326,0.3590767921040918,-0.28962634825543543,-0.06195620349058511,1.0624222590412002,0.7355713402973213,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.374606593415912,0.9271838545667874,train
2023-01-01 11:00:00,0.6074571385082433,0.23602576545084233,0.43801007275400294,1.2890995260663507,-0.21915469122655745,0.23295606915016767,-0.2869575163383827,0.49275362318840576,-2.178588332014677,0.0,1.0,0.3697916666666669,0.3589743589743591,-0.6741848778340233,0.22151898734177217,0.9689689667117073,0.32596759492084854,-0.6289603712113166,-0.02907501837328756,1.0624222590412002,0.7463561242100468,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.4383711467890774,0.898794046299167,train
2023-01-01 12:00:00,0.6953575639084578,0.3081896283379709,0.3985705305808066,1.6824644549763033,-0.4430774226399944,0.3142414867538105,-0.1826416232364037,0.5072463768115942,-1.9562917505813253,0.0,1.0,0.1927083333333334,0.4871794871794873,-0.34537599804819474,0.21835443037974683,1.1236676291445566,0.2934669127609139,-1.00687936953399,0.05507977544663055,0.455388168036444,0.7009489181766664,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.5591929034707469,0.8290375725550417,train
2023-01-01 13:00:00,0.777607578663553,0.3810476773800892,0.3570383167395697,2.0781990521327014,-0.7636291605058612,0.39010371487175544,-0.2521855519710559,0.5217391304347826,-1.9007176052229864,0.0,1.0,-0.0156249999999999,0.25641025641025644,-0.31249511006961145,0.21835443037974683,1.257113784511334,0.2587082231297188,-1.505683341217911,0.13420579051148399,0.1952307004629761,0.6419530047193753,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.6819983600624985,0.7313537016191705,train
2023-01-01 14:00:00,0.777607578663553,0.3935258297436767,0.3603453214198209,2.109004739336493,-0.6176695359064703,0.41550375865552525,-0.1826416232364037,0.5362318840579711,-1.6784210237896349,0.0,1.0,0.0,-0.02564102564102555,-0.34537599804819474,0.2151898734177215,1.3051538218491767,0.27184656765101833,-1.3410142445756164,0.16987623456128623,0.455388168036444,0.6469203257545264,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.8746197071393957,0.4848096202463371,train
2023-01-01 15:00:00,0.777607578663553,0.4099946582026242,0.36364373088653534,2.1421800947867293,-0.5089300302098032,0.43683273054234745,0.19984998480418412,0.4782608695652174,-1.622846878431296,0.0,0.64,-0.09374999999999986,-0.05128205128205133,-0.24673333411244594,0.2151898734177215,1.34698288938953,0.2834199755633825,-1.220843099051311,0.1310147042245474,1.1491414148990209,0.6184727296827495,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.6819983600624985,0.7313537016191705,train
2023-01-01 16:00:00,0.777607578663553,0.42222217023220365,0.3669335897034351,2.1729857819905214,-0.3966531900505402,0.46122136117889134,0.30416587790616306,0.46376811594202905,-1.622846878431296,0.0,0.29,0.2604166666666667,0.07692307692307689,-0.14809067017669716,0.21202531645569617,1.3920529463398588,0.29632394945816176,-1.099227731132368,0.1370125067812788,1.1491414148990209,0.7195664079432291,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.25881904510252074,0.9659258262890683,train
2023-01-01 17:00:00,0.5145731728297586,0.16972743980039345,0.4001718712701404,1.6824644549763033,0.0,0.2864474936338536,0.02599016296755294,0.49275362318840576,-1.7895693145063107,0.0,0.08,0.2604166666666667,0.15384615384615377,-0.24673333411244594,0.21202531645569617,1.2033858035977198,0.31545425270201666,-0.39771136629996695,0.016864659745133237,0.7155456356099088,0.7195664079432291,0.0,2.775557561562892e-17,0.0,1,0,18,Can Tho,Ninh Kieu,0.0697564737441253,0.9975640502598242,train
