timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,thermal_stability,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,is_weekend_holiday,is_extreme_pm25_1h_ago,station_id,province,district,wind_sin,wind_cos,split
2023-01-01 00:00:00,0.49205973635848316,0.42222819730470934,-0.20041073455631905,0.27852998065764034,-0.7145662450962972,0.015996250654648343,-2.4744897551881233,0.7435897435897435,-2.0868277328087657,0.0,0.0,0.1379310344827585,-0.46428571428571425,-2.2823537220552232,0.427027027027027,0.2847938466419244,-0.35138048315583087,-0.797055922384284,0.04825059439137012,-1.5612858110744872,0.6575547346872549,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.06975647374412564,0.9975640502598242,train
2023-01-01 01:00:00,0.7003156671699259,0.6237190071608266,-0.27505577937604486,0.2843326885880078,-1.111647077511446,-0.025276643903190215,-2.565722502617521,0.782051282051282,-2.0703196491820552,0.0,0.02,0.13218390804597702,-0.46428571428571425,-2.37812595100386,0.427027027027027,0.22463285621934953,-0.44519686108484213,-1.0220989200527193,0.035528329359837255,-1.5612858110744872,0.656049665006486,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.27563735581699894,0.9612616959383189,train
2023-01-01 02:00:00,0.7917440691885578,0.712150609317849,-0.28479898285570476,0.24564796905222444,-1.111647077511446,-0.038232723203016884,-2.62046215107516,0.8076923076923076,-2.0868277328087657,0.0,0.06,0.13218390804597702,-0.46428571428571425,-2.4547437341627694,0.427027027027027,0.18882047556124887,-0.4583210993153797,-1.0096215269544384,0.040380421052656136,-1.4664256855579307,0.656049665006486,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.27563735581699894,0.9612616959383189,train
2023-01-01 03:00:00,0.992654346116656,0.9059508803392956,-0.2950832216400624,0.20696324951644107,-1.111647077511446,-0.05141028463975904,-2.62046215107516,0.7948717948717948,-2.1033358164354756,0.0,0.09,-0.03448275862068969,-0.49999999999999983,-2.512207071531951,0.427027027027027,0.1518923797650057,-0.47201271408110757,-0.9969308347845335,0.01926616706735317,-1.1818453090082723,0.6106010415788146,0.0,0.0,0.0,1,1,1,Ha Noi,Cau Giay,-0.3090169943749477,0.9510565162951535,train
2023-01-01 04:00:00,0.583488138377115,0.5100173555790081,-0.30505408628222574,0.1682785299806577,-1.111647077511446,-0.06481703251262567,-2.693448349018678,0.8205128205128204,-2.1033358164354756,0.0,0.11,0.14367816091954025,-0.46428571428571425,-2.5696704089011333,0.427027027027027,0.11376890484812484,-0.4854704803365263,-0.984019423893313,0.023478662488000495,-1.2767054345248252,0.65905588695162,0.0,0.0,0.0,1,1,1,Ha Noi,Cau Giay,-0.3090169943749477,0.9510565162951535,train
2023-01-01 05:00:00,0.7160710237507056,0.6383534582477502,-0.28012560551433924,0.09090909090909097,-0.7953581022466286,-0.055407883428708934,-2.7481879974763177,0.8461538461538461,-2.1033358164354756,0.0,0.05,0.14367816091954025,-0.4285714285714285,-2.607979300480588,0.427027027027027,0.08882674542807709,-0.4499507962770095,-0.7821655144503245,0.04906187633249351,-1.3715655600413812,0.65905588695162,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.3090169943749477,0.9510565162951535,train
2023-01-01 06:00:00,0.583488138377115,0.5100173555790081,-0.2554780002479708,0.013539651837524234,-0.5397763409298038,-0.047433309839983916,-2.8211741954198355,0.8589743589743589,-2.152860067315606,0.0,0.0,0.31609195402298845,-0.39285714285714274,-2.66544263784977,0.427027027027027,0.05717282440234245,-0.4151826394459281,-0.6194122767577562,0.06483000654234429,-1.4664256855579325,0.7023643701157222,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.10452846326765342,0.9945218953682733,train
2023-01-01 07:00:00,0.5657785550711176,0.49356263528776423,-0.23190879144097373,-0.0638297872340425,-0.3399767818535748,-0.038232723203016884,-2.565722502617521,0.8846153846153845,-1.8557145620348237,0.0,0.0,-0.3563218390804599,-0.357142857142857,-2.2823537220552232,0.427027027027027,0.017884272861819202,-0.3818762686719496,-0.49503778428022643,0.08965745142765218,-2.0355864386572518,0.5111920947959658,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.22495105434386534,0.9743700647852351,train
2023-01-01 08:00:00,0.6350267409054549,0.5605605132985091,-0.2604349494907598,0.08510638297872353,-0.5115904073783417,-0.042162393083679944,-2.054819117012892,0.6794871794871794,-1.8722226456615336,0.0,0.0,-0.25862068965517254,-0.3214285714285713,-2.2057359388963143,0.427027027027027,0.12252983351033002,-0.4171063828904805,-0.605692827801417,-0.053788224302321615,0.24105657374002928,0.5432206382336829,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,-0.1564344650402311,0.9876883405951377,train
2023-01-01 09:00:00,0.7620736934287432,0.6834544084257527,-0.28992594112004066,0.2321083172147002,-0.7145662450962972,-0.047433309839983916,-1.6716415778094202,0.5,-2.0703196491820552,0.0,0.0,0.16091954022988497,0.25000000000000006,-1.937573697840131,0.427027027027027,0.20418812240309342,-0.4539285289838506,-0.7359698837743397,-0.20807289408896773,0.9050774523559003,0.6635360418547636,0.0,0.0,0.0,1,0,1,Ha Noi,Cau Giay,0.1908089953765448,0.981627183447664,train
