epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
1,0.159037010980324,0.1701058374162306,48.517059087753296,17.644363047820153,9.887563705444336,0.6662216186523438,34.66574,24.574286741381858,14.2719144821167,0.6175776720046997,30.75794,1047.8515519862535,319.0547180175781,0.32491564750671387,75.81879,26.94042386430253,17.793941497802734,0.665906548500061,176.85509,30.531956675227494,14.155488967895508,0.49767744541168213,57.50138,39.10192853849651,21.51895523071289,0.5314577221870422,54.28646
2,0.11576377227902412,0.145428969018292,45.856106758117676,16.264229046726285,8.593062400817871,0.7163954973220825,30.218714,22.98762776524445,12.722792625427246,0.6653662323951721,27.679909,992.4488336937073,287.4985046386719,0.3944154381752014,71.94174,24.258401260971038,15.039253234863281,0.7291159629821777,148.24243,28.89439473952139,12.864725112915039,0.5501159429550171,54.259445,36.59738086438444,18.80101776123047,0.589557409286499,52.8229
3,0.1049439017726502,0.13870166078732724,49.77093458175659,15.18096908994171,8.186479568481445,0.7529156804084778,29.754358,22.57953809916147,12.297358512878418,0.6771420240402222,26.723083,978.6380523462185,281.0390625,0.4111526608467102,74.541626,23.290071472608638,14.022382736206055,0.7503102421760559,151.53743,28.192778573100505,12.317968368530273,0.5716989040374756,50.650482,34.90718720765109,17.72121238708496,0.6265932321548462,49.25249
4,0.09989634457923158,0.13412919006588167,44.57156252861023,15.270056870909823,8.04788589477539,0.7500072121620178,28.508265,22.027042760955652,12.043349266052246,0.6927486658096313,26.701841,872.1135605527528,266.2548522949219,0.5323675870895386,68.386246,22.993494855372955,13.646695137023926,0.7566288709640503,141.95374,27.84471668145166,12.080204963684082,0.582209050655365,52.40776,34.26784256675181,17.109041213989258,0.6401463150978088,46.73832
5,0.09670692910505853,0.1330257469232668,46.5999641418457,15.59210697913621,8.157546043395996,0.7393511533737183,28.385628,22.3598021993606,12.052006721496582,0.683395266532898,26.136822,902.6283495991028,266.21246337890625,0.4990706443786621,69.447365,23.013849483873972,13.359134674072266,0.7561978101730347,142.76932,27.395945718242235,11.821551322937012,0.595567524433136,49.99759,33.155907603085986,16.80408477783203,0.6631207466125488,48.30162
6,0.09442252489987393,0.13076934963464737,45.21021294593811,15.283466576203761,7.937811851501465,0.7495679259300232,28.275623,21.991898865779103,11.74728012084961,0.6937282681465149,25.61743,889.113498097965,267.353759765625,0.5139589309692383,66.46977,22.474585527410873,12.868368148803711,0.7674895524978638,136.43645,27.478944798273506,11.691875457763672,0.5931133031845093,49.077354,32.90739996803531,16.468469619750977,0.6681517362594604,45.386726
