epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
1,0.1115280500495098,0.11660026105349525,14.673362016677856,14.44702415579097,6.994245529174805,0.7762293815612793,25.198475,21.022326998262468,10.44887638092041,0.7201385498046875,23.096403,805.3472077309265,233.8351593017578,0.6012278199195862,62.502026,22.466894590464932,11.205690383911133,0.7676486968994141,114.21074,25.442917305521885,10.134581565856934,0.6511752605438232,45.918827,30.0676858913898,13.07802677154541,0.7229536175727844,41.44568
2,0.0964689760823065,0.1153089476651267,11.668336629867554,14.996521101295512,7.194769859313965,0.7588832974433899,25.700947,21.504226623975867,10.717779159545898,0.7071608304977417,23.677637,855.72629970102,240.80906677246094,0.5497763156890869,66.64392,22.094131229030594,10.929821014404297,0.7752948999404907,113.68027,25.810909785686434,10.236188888549805,0.6410118937492371,48.0491,29.990677465893985,13.355584144592285,0.7243709564208984,42.770657
3,0.09314456280373351,0.11146082611460435,9.273890018463135,14.276696077990884,6.753000736236572,0.7814747095108032,24.525148,20.79047389867871,10.128293991088867,0.7262777090072632,22.62229,801.9828941442579,228.47645568847656,0.6045525670051575,64.4121,21.669508449329136,10.446675300598145,0.7838490009307861,111.71056,24.67457261415902,9.74429702758789,0.6719253063201904,45.824997,28.685058489855066,12.142012596130371,0.7478470802307129,40.54801
4,0.09057412944524221,0.1112528346609651,3.9438438415527344,14.553022583250318,6.830112934112549,0.7729337215423584,24.53363,20.991515852671736,10.215534210205078,0.7209583520889282,22.579948,812.0243222958288,230.53443908691406,0.5945879817008972,64.24086,21.564465065576126,10.313801765441895,0.7859395146369934,110.67316,24.850548155973215,9.811060905456543,0.6672290563583374,45.78208,28.9533474003196,12.317793846130371,0.743108332157135,40.29472
5,0.08935500466277901,0.10924932367184706,4.211379051208496,14.344609519454512,6.680236339569092,0.7793907523155212,24.1278,20.89782271291976,10.05033016204834,0.7234437465667725,22.27376,789.6877151760689,225.16412353515625,0.6165847778320312,64.20456,21.34924192132438,9.95452880859375,0.7901910543441772,107.97907,24.639180858917317,9.66114330291748,0.6728657484054565,45.4894,28.668717894984205,11.804701805114746,0.7481343150138855,40.07084
6,0.08856593396409716,0.11147664559253476,4.266124725341797,14.716596636204118,6.925230979919434,0.7678006887435913,24.553043,21.247895259966707,10.371915817260742,0.7141005992889404,22.733257,821.1772418302884,231.5826873779297,0.5853971242904663,64.70081,21.59875447956107,10.392656326293945,0.7852582335472107,108.454636,25.051268232148697,9.860631942749023,0.6618317365646362,46.29794,29.19990827990197,12.419204711914062,0.7387144565582275,41.08118
7,0.08749945641455936,0.11081538473566373,4.00506591796875,14.483472151945191,6.825952053070068,0.7750989198684692,24.528969,21.01102412462622,10.225127220153809,0.7204394340515137,22.662298,810.88316051081,230.20217895507812,0.5957266688346863,64.51282,21.513179554200025,10.337267875671387,0.7869564890861511,110.44092,24.99678690289514,9.872332572937012,0.6633009910583496,45.991543,28.72532165187896,12.24644660949707,0.7471387386322021,40.662327
8,0.08693109640300693,0.11137723713590388,3.8837740421295166,14.79157823706328,6.901125431060791,0.7654284834861755,24.359013,21.38142450167208,10.347622871398926,0.7104958891868591,22.592897,831.5802351547323,231.2763214111328,0.5748258829116821,64.949455,21.537321123386608,10.235102653503418,0.7864781022071838,106.79826,25.2714003719187,9.853854179382324,0.6558624505996704,46.247124,29.428000308353226,12.474346160888672,0.7346164584159851,40.854725
9,0.08632188724537551,0.10900446890216124,4.056528329849243,14.439267533341644,6.741203784942627,0.7764695882797241,23.896902,20.929511069151854,10.103418350219727,0.7226043939590454,22.116877,790.830694586395,225.5074462890625,0.6154741048812866,61.27582,21.19051373408519,9.983808517456055,0.7932992577552795,105.63939,24.80199050298496,9.782959938049316,0.6685283184051514,44.300785,28.65438414045484,11.969749450683594,0.7483861446380615,38.90278
10,0.08592026506248913,0.1072850757392875,3.804161787033081,14.470274348528424,6.637238025665283,0.7755085825920105,23.867546,21.03236293256998,9.977826118469238,0.7198712825775146,22.128382,800.5444631624155,224.6250762939453,0.6059698462486267,63.732624,21.194671047471978,9.665172576904297,0.7932181358337402,105.636444,24.67420157055809,9.586450576782227,0.6719352006912231,45.120113,28.879761934857818,11.747611045837402,0.7444124221801758,39.50098
11,0.08543921101995756,0.10825696162748755,3.9218454360961914,14.813623828345797,6.78212308883667,0.7647287845611572,23.952576,21.23840733880633,10.173142433166504,0.7143558263778687,22.21076,807.6312586818318,228.35557556152344,0.598962664604187,62.38323,21.020611774750172,9.784912109375,0.7966005206108093,103.5059,25.064457919158155,9.796680450439453,0.6614755392074585,44.55568,29.094410824262063,12.082406997680664,0.7405990362167358,39.027954
12,0.08517251163721085,0.11019604914543922,4.09053373336792,14.987823121419112,6.841668605804443,0.7591629028320312,23.67996,21.575644204787086,10.28988265991211,0.7052125334739685,22.11941,816.6839964147699,230.08291625976562,0.5899218320846558,61.178112,21.36868139201841,10.098573684692383,0.7898088097572327,102.21776,25.38262013238894,9.855241775512695,0.6528266668319702,44.05094,29.358299150391975,11.968720436096191,0.7358721494674683,39.0224
13,0.08466415763111182,0.10899010738521292,3.90915584564209,14.730421618029874,6.736653804779053,0.7673642039299011,23.674112,21.330354879997675,10.143250465393066,0.7118772268295288,22.142353,809.6533980661108,226.61390686035156,0.596951961517334,62.4149,21.316390859784622,9.984990119934082,0.7908362150192261,102.8674,24.859615610086372,9.657347679138184,0.6669862270355225,44.79267,28.780100581011265,11.817389488220215,0.7461734414100647,38.78313
