epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
1,0.17602232969562773,0.23073405563308483,5.242967844009399,71.60508080894994,14.319876670837402,0.7694957256317139,56.942665,90.14887318174033,21.873046875,0.7641729712486267,49.85401,1941.2306663557529,398.3973083496094,0.2043028473854065,90.25466,23.64577124051135,15.977500915527344,0.5531783103942871,108.19851,24.22927946511075,11.458985328674316,0.4624376893043518,67.72716,55.34244643086466,18.138790130615234,0.3963969945907593,49.385036
2,0.16824483142142566,0.22530566430405566,5.021270751953125,67.92777141130313,13.565637588500977,0.7925630807876587,59.32722,85.46631909248666,20.769237518310547,0.7880355715751648,51.10244,1864.8865246979506,384.64080810546875,0.26565808057785034,96.42214,23.55399693224857,15.895230293273926,0.5566400289535522,107.73008,23.73696831001763,11.230616569519043,0.48406100273132324,70.92718,53.68062383206812,17.741174697875977,0.4321027398109436,50.66179
3,0.16562118596384223,0.2264467030763626,4.986063480377197,68.6427999456243,13.615020751953125,0.7881730198860168,57.347046,86.30229110063505,20.809650421142578,0.783868670463562,49.309986,1946.3610918840316,390.8739013671875,0.20009148120880127,100.46759,23.488661607701147,15.820911407470703,0.5590962171554565,107.51796,23.864141581418107,11.290603637695312,0.4785178303718567,70.94712,54.55004600851635,17.854381561279297,0.4135581851005554,50.63675
4,0.1640809550356697,0.23083361499665075,5.00609564781189,75.23642747719518,14.467055320739746,0.7455235719680786,62.930668,93.94294728051702,21.87702178955078,0.7439048290252686,54.141212,1960.86377650259,392.4507141113281,0.18812650442123413,107.91312,23.745594780598253,16.070858001708984,0.5493977069854736,114.88216,24.72111042775486,11.48786449432373,0.4403921961784363,76.43162,54.017514249575804,18.1477108001709,0.42495226860046387,53.549355
5,0.16256361533428582,0.2278052165842893,5.047089338302612,69.36061928654112,13.468538284301758,0.783719539642334,59.723866,87.23551265378538,20.647878646850586,0.7791692018508911,51.12334,2382.559023403198,411.3562316894531,-0.19861817359924316,117.25738,23.716808375321474,15.989908218383789,0.550489604473114,110.74312,24.52620245642594,11.408951759338379,0.44918155670166016,74.94722,57.41669194295223,18.225910186767578,0.3503027558326721,52.75492
6,0.16137275299136067,0.2273620756571753,5.055984020233154,94.97428208632324,15.173677444458008,0.5944883823394775,62.196266,116.09361541041997,22.654951095581055,0.6088982820510864,53.05122,2417.5677860196597,417.9632263183594,-0.2341012954711914,130.60965,23.42881479701798,15.645781517028809,0.5613400936126709,105.69956,27.675341000820907,11.757896423339844,0.29865163564682007,77.44188,57.08729266986656,18.208255767822266,0.3577359914779663,52.91984
7,0.1601978912949562,0.22566318172111846,5.664910554885864,73.73126086081128,13.777680397033691,0.7556036710739136,58.40527,92.36147249563803,21.015079498291016,0.7524546980857849,50.81504,1993.9905967681993,388.7875061035156,0.16046327352523804,100.37744,23.327949702121007,15.60513687133789,0.5651090145111084,104.33803,24.05810887287408,11.301370620727539,0.47000622749328613,71.35954,54.02035703889206,17.738372802734375,0.42489176988601685,50.64445
8,0.15879693160384473,0.22475220341431468,6.014435529708862,68.89431940366165,13.616028785705566,0.7866178750991821,57.61383,86.92828289565773,20.90450096130371,0.78072190284729,49.913223,2027.3014082765296,391.5618591308594,0.13217902183532715,104.97352,23.367662879651256,15.556807518005371,0.5636270046234131,103.423676,23.685423103211075,11.21693229675293,0.4862993359565735,70.81741,53.36532269194692,17.532604217529297,0.4387543201446533,50.42055
9,0.157765943557024,0.22909181970253326,5.936911106109619,68.5678873510133,13.463586807250977,0.7886351346969604,58.90472,86.76306581630084,20.784778594970703,0.781554639339447,51.26792,2078.2007843324477,400.0290832519531,0.0880553126335144,106.184555,23.587054099521414,15.857139587402344,0.5553946495056152,104.48098,24.800424092266045,11.541863441467285,0.43679559230804443,71.73016,54.66495517439624,17.973726272583008,0.41108494997024536,50.70117
10,0.15715748370743135,0.22741391169920303,6.441644906997681,69.03892767965222,13.527071952819824,0.7857211232185364,59.822853,86.98989423616257,20.78990936279297,0.7804110050201416,51.908268,2014.0315911127113,393.8820495605469,0.1435025930404663,108.751656,23.49373332127301,15.772037506103516,0.558905839920044,108.72717,23.840587161213254,11.436516761779785,0.47954678535461426,73.10731,53.698781010664014,17.831588745117188,0.43171846866607666,52.32638
