epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
1,0.2062349919177277,0.2659547632200676,8.458654642105103,24.717568466942065,15.071162223815918,0.3443971276283264,57.074142,33.10730843892799,21.4249210357666,0.30566251277923584,51.33244,1057.8407252512072,371.2249450683594,0.3128681778907776,112.96309,36.34469716091675,24.529340744018555,0.3923082947731018,226.882,35.35468649870728,17.638153076171875,0.3272184133529663,87.21176,48.21284849255046,28.49637794494629,0.28801053762435913,87.533264
2,0.19729474381032125,0.2643208336411861,8.82273530960083,24.867869826485567,15.010113716125488,0.33639973402023315,56.156487,33.17535787474172,21.310914993286133,0.3028053641319275,50.58551,1056.5611671834245,370.8891906738281,0.3145294785499573,111.98455,36.42913209286028,24.34614372253418,0.38948148488998413,217.19072,35.04348233690361,17.39887809753418,0.33901041746139526,85.77297,49.26330820353268,28.662899017333984,0.2566470503807068,87.339874
3,0.19486581917170068,0.2606200233363269,8.692161083221436,24.430845481429824,14.80164623260498,0.359518826007843,55.557175,32.808401901823295,21.14226722717285,0.31814348697662354,50.37292,1042.2499100503678,367.98553466796875,0.3329732418060303,110.866425,36.08086214714457,24.168304443359375,0.4010990262031555,220.69559,34.415405940009265,17.155601501464844,0.3624916076660156,85.26568,48.713766081667046,28.191667556762695,0.27313899993896484,86.86931
4,0.19335445147794736,0.2601380312913342,8.555543661117554,24.476250795972486,14.782957077026367,0.3571358919143677,55.643738,32.9202101204564,21.194988250732422,0.3134881854057312,50.60231,1036.55282065122,363.9212646484375,0.34024548530578613,112.52711,35.96179885048161,24.030155181884766,0.40504515171051025,219.50479,34.883021590918695,17.27898406982422,0.34504979848861694,86.888824,48.68400480875366,28.13856315612793,0.2740268111228943,87.85843
5,0.1924794179348039,0.2581226081963171,8.61729621887207,24.315546232281495,14.72225570678711,0.3655499219894409,55.62905,32.70131833280006,21.109472274780273,0.3225873112678528,50.576244,1028.5190810091954,364.0474853515625,0.3504325747489929,110.85075,35.66807634176358,23.9838924407959,0.4147242307662964,225.62035,34.266399828790924,17.089008331298828,0.3680000305175781,86.07807,48.56833640121154,28.10186004638672,0.27747243642807007,87.71819
6,0.1917253817680856,0.2592388041186751,8.683397769927979,24.42435283135397,14.771739959716797,0.3598592281341553,55.56649,32.87902668127225,21.21050262451172,0.3152047395706177,50.501614,1036.4167236203784,365.7074279785156,0.3404187560081482,109.527565,35.479998904532465,23.942867279052734,0.4208802580833435,222.6928,34.379335664074794,17.128694534301758,0.36382728815078735,85.30354,48.3924967348697,28.135833740234375,0.2826947569847107,85.20024
7,0.1908382233494604,0.2599605353255021,8.622461557388306,24.504902251896457,14.799830436706543,0.35562998056411743,55.1867,33.08823320695459,21.24127197265625,0.30646246671676636,50.411736,1037.6712509268048,366.2117614746094,0.3388209342956543,109.350075,35.57980789004049,23.772838592529297,0.4176173806190491,215.96289,34.61655893273839,17.203311920166016,0.35501760244369507,84.73426,48.62528367928176,28.17833137512207,0.27577710151672363,85.64528
8,0.19032217619914404,0.26032130315638424,9.147294759750366,24.39445963009903,14.742445945739746,0.3614252209663391,54.405678,33.01028559522206,21.205671310424805,0.30972617864608765,49.7666,1048.7816145413688,367.05999755859375,0.3245866298675537,107.37171,35.45752162579542,23.729572296142578,0.42161381244659424,212.26701,34.68857860091074,17.21907615661621,0.3523309826850891,83.11316,48.46120135850302,28.21514320373535,0.28065651655197144,83.50521
9,0.18960089147300788,0.2594267434456892,8.862746715545654,24.396773878601117,14.759649276733398,0.36130398511886597,55.41606,32.94102062541096,21.189208984375,0.31261998414993286,50.37791,1036.8613094334266,366.7416687011719,0.3398527503013611,110.77069,35.490337937445204,23.86836814880371,0.4205426573753357,220.19067,34.62737434041076,17.255630493164062,0.3546144962310791,86.13555,48.45051740403553,28.25322151184082,0.2809736728668213,86.63065
10,0.18917630345258915,0.2597015348442814,8.6332368850708,24.564894076630857,14.8120698928833,0.3524710536003113,55.38615,33.17272689379504,21.292558670043945,0.30291593074798584,50.728546,1039.9272210111628,366.0300598144531,0.33594292402267456,111.42042,35.760023725873005,23.892044067382812,0.41170281171798706,217.22662,34.524157925556274,17.157339096069336,0.35845625400543213,86.13102,48.50673982647927,28.006635665893555,0.27930396795272827,87.16259
11,0.18845843912010463,0.2594117833334103,8.599923610687256,24.487508275107075,14.80234146118164,0.3565444350242615,55.920006,33.11068750348028,21.293296813964844,0.3055208921432495,50.98772,1049.2427626626738,369.1567077636719,0.3239925503730774,112.7959,35.644174869793765,23.891845703125,0.41550832986831665,220.03242,34.80565637680623,17.24968719482422,0.3479517698287964,86.849815,48.37458111091247,28.11663246154785,0.2832257151603699,87.65927
12,0.1879665727241778,0.260564667091035,8.609579801559448,24.669252552203016,14.828923225402832,0.3469576835632324,55.451977,33.34181146250999,21.350309371948242,0.2957915663719177,50.671684,1050.6390317325927,369.78125,0.3221921920776367,112.22869,35.53409626077906,23.788251876831055,0.4191129207611084,216.94331,35.06638514571327,17.356609344482422,0.3381462097167969,86.58529,48.73062265131008,28.237146377563477,0.27263587713241577,87.67907
13,0.18756266216367062,0.2599470048097142,11.744111776351929,24.50780378346992,14.800556182861328,0.35547739267349243,55.613182,33.15083014137806,21.30620002746582,0.3038358688354492,50.731503,1050.9804351176097,369.3174133300781,0.32175159454345703,110.71336,35.40771179683178,23.81998634338379,0.4232376217842102,218.87054,34.71335783115863,17.2609920501709,0.35140538215637207,86.353355,48.691145362568236,28.242515563964844,0.2738139033317566,87.27853
14,0.18708592773952953,0.2622249576083401,11.583204507827759,24.701572087100423,14.874698638916016,0.3452454209327698,54.957546,33.48232611556991,21.426361083984375,0.28984349966049194,50.377743,1061.8027123717475,370.0162353515625,0.3077114224433899,109.32658,35.6080894623153,23.804285049438477,0.4166911840438843,209.52246,35.08399867305072,17.360538482666016,0.33748114109039307,84.85748,48.86261781691475,28.20088005065918,0.2686901092529297,85.035385
15,0.18656083128192055,0.2617062676632613,6.010505199432373,24.683714602983937,14.955024719238281,0.34619176387786865,56.522667,33.40328820768904,21.484527587890625,0.2931922674179077,51.47541,1050.2781774368161,368.1363525390625,0.3226577639579773,113.45518,35.66882583880145,23.95549201965332,0.41469961404800415,221.48235,35.46685705301148,17.585071563720703,0.3229426145553589,88.81694,49.155696218272865,28.431339263916016,0.2598910331726074,89.49458
