epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
11,0.14209956751847772,0.18873176828288196,4.046128273010254,20.33492602171431,11.285109519958496,0.5565186738967896,41.571087,27.95684431481795,16.343563079833984,0.504996657371521,37.58013,966.0847853578898,311.8481140136719,0.42645853757858276,92.785576,29.12315369349081,17.43682098388672,0.6096646785736084,176.31926,31.168289659098036,14.250075340270996,0.4767608642578125,67.850365,39.85478094850259,20.57023811340332,0.5133228898048401,65.04572
12,0.14180041873224183,0.18959940786947282,4.105062484741211,20.669319392765605,11.360490798950195,0.5418132543563843,41.526855,28.363315411510207,16.461326599121094,0.49049806594848633,37.510033,989.547623917111,314.6044006347656,0.3982616066932678,92.42096,29.255438405013372,17.4029541015625,0.6061106324195862,172.206,31.661336778191018,14.363344192504883,0.4600757956504822,67.670616,40.42423196887527,20.6489200592041,0.49931609630584717,64.40271
13,0.14131012409400773,0.18872847656408945,4.148844957351685,20.58515401141872,11.419167518615723,0.5455371141433716,42.842438,28.227043614430073,16.514469146728516,0.4953821301460266,38.616135,989.5264966134055,315.60919189453125,0.398287296295166,98.75261,29.106503355739182,17.541397094726562,0.610110878944397,185.78122,31.657693120178646,14.416187286376953,0.46020007133483887,71.23678,39.897046156228,20.701406478881836,0.5122901201248169,67.43312
14,0.1407413631939972,0.18772246753960325,4.187583923339844,20.216978676514465,11.184174537658691,0.5616483092308044,40.50554,27.822988936828953,16.20412826538086,0.5097253918647766,36.648327,961.503705141067,308.9186096191406,0.4318850040435791,87.44998,29.075785563804526,17.27126121520996,0.6109333634376526,168.99158,31.14440068210747,14.143224716186523,0.4775626063346863,64.9495,39.78956793930885,20.254812240600586,0.5149142742156982,61.56469
15,0.14018756988077935,0.18986260302756963,4.2164177894592285,20.831541589618375,11.459084510803223,0.5345929265022278,42.10921,28.54031144611786,16.580232620239258,0.48411935567855835,38.01391,1008.2158437060984,318.1705017089844,0.375343382358551,95.68638,29.42578928755034,17.444486618041992,0.6015101671218872,173.45729,32.03502835947219,14.441360473632812,0.44725537300109863,68.98433,40.51805334026272,20.791034698486328,0.49698930978775024,65.65463
16,0.1399152525766215,0.18920872085972837,3.9096431732177734,20.61364877621477,11.363066673278809,0.5442781448364258,41.39804,28.314114623524123,16.457490921020508,0.49226415157318115,37.430225,997.5063596288497,315.3398742675781,0.38854336738586426,93.481186,29.316943126746263,17.341096878051758,0.6044527292251587,170.29132,31.85841901765823,14.321754455566406,0.45333313941955566,67.63388,39.876500020767246,20.581729888916016,0.5127922892570496,63.835186
17,0.1396484639967831,0.18988693126460962,4.03472375869751,20.526558396608404,11.362013816833496,0.5481207370758057,41.22211,28.245340418750377,16.456377029418945,0.4947277307510376,37.15224,989.6272972690274,314.7334899902344,0.39816468954086304,90.523735,29.30387103967932,17.418712615966797,0.6048053503036499,169.51195,31.970343198631465,14.415630340576172,0.4494853615760803,66.40826,39.863271871936675,20.691627502441406,0.5131155252456665,62.51527
18,0.13925411764689735,0.18890075084933064,4.029262065887451,20.754581543102642,11.41384220123291,0.5380253791809082,42.070976,28.44548737415348,16.50204086303711,0.4875416159629822,37.922115,1007.924910397595,316.547119140625,0.3757038116455078,94.763245,29.261513033668155,17.330541610717773,0.6059470176696777,174.39574,31.86380011568771,14.391314506530762,0.4531484842300415,68.78722,40.162920469807254,20.67620086669922,0.5057682394981384,65.10197
19,0.13899375443202508,0.18964896233458267,4.169750452041626,20.543381356975413,11.339886665344238,0.547379732131958,41.149048,28.28867305897362,16.43012809753418,0.4931762218475342,37.19268,993.6471330406987,314.76348876953125,0.3932654857635498,91.55529,29.395003370377953,17.441165924072266,0.6023434996604919,166.52133,31.895779646801923,14.34054946899414,0.45205026865005493,66.56019,39.892719600804824,20.64678955078125,0.5123958587646484,62.0222
20,0.1387911271828581,0.18931966261905536,4.034315824508667,20.37160196813316,11.213006019592285,0.5549174547195435,40.61128,28.173165137888194,16.327768325805664,0.4973066449165344,36.613663,977.8587257370054,312.1443176269531,0.41239356994628906,87.86095,29.208609746113922,17.238359451293945,0.6073706150054932,166.4833,31.825058532325396,14.327314376831055,0.4544774293899536,64.67313,40.1724098077975,20.593351364135742,0.5055346488952637,62.623604
21,0.1382506421806527,0.18851239691700852,4.010284423828125,20.48238229843249,11.277291297912598,0.5500636100769043,41.255604,28.182886393150344,16.36178970336914,0.49695974588394165,37.202953,991.4216749194059,313.9125061035156,0.39598023891448975,90.57646,28.93856302043175,17.236299514770508,0.6145970821380615,172.63057,31.730681061166475,14.270320892333984,0.45770812034606934,66.18685,40.10075962935818,20.639692306518555,0.5072969198226929,63.16557
22,0.1380190495401621,0.18717535336812338,4.243790864944458,20.283099215098545,11.227588653564453,0.5587763786315918,41.154064,27.945087537534548,16.302528381347656,0.5054129362106323,37.076077,967.5914685444473,309.8412170410156,0.42466819286346436,90.129745,29.052647649555432,17.144895553588867,0.611552357673645,171.75073,31.602086869876963,14.21200180053711,0.4620947241783142,66.3213,39.72709638898871,20.451509475708008,0.5164362788200378,62.592857
23,0.1377245193006287,0.18807444603819595,4.261098623275757,20.327917075944708,11.274910926818848,0.5568243265151978,41.435635,28.069874361665523,16.386341094970703,0.5009859800338745,37.31962,970.8123531352493,310.9587097167969,0.42083150148391724,90.646866,29.099753509211638,17.249399185180664,0.6102917194366455,174.52458,31.622853805633987,14.261119842529297,0.4613875150680542,66.8776,39.812181121171946,20.553722381591797,0.5143626928329468,64.01538
24,0.13750841143265577,0.18804722331595003,4.344346046447754,20.501391107764263,11.27736759185791,0.5492281317710876,41.2113,28.252345165033976,16.36631202697754,0.4944770932197571,37.109673,988.2632809631248,313.1055603027344,0.3998225927352905,90.34726,29.09888515368759,17.170856475830078,0.6103149652481079,170.40242,31.834245545530447,14.303175926208496,0.4541624188423157,66.001854,39.96788566794127,20.5062255859375,0.5105566382408142,63.189877
25,0.1371790078061987,0.18802861777836816,4.623515367507935,20.36467682669822,11.211753845214844,0.5552200078964233,40.78385,28.063963718090722,16.305051803588867,0.5011960864067078,36.905064,984.8569375802762,312.951416015625,0.4039528965950012,89.901985,29.05654550895654,17.180875778198242,0.6114481091499329,168.44875,31.75829200898759,14.249388694763184,0.45676398277282715,65.93406,39.901875494376824,20.5003662109375,0.5121719837188721,62.64265
26,0.1369267648584406,0.1871111177300152,4.411454439163208,20.444993817969152,11.217547416687012,0.5517047643661499,40.923706,28.12393986717266,16.314857482910156,0.49906182289123535,36.899887,977.4299207615859,310.3395690917969,0.41290879249572754,88.88151,28.959351563333563,17.089902877807617,0.6140431761741638,171.26128,31.495903596489736,14.191309928894043,0.4657033681869507,65.001366,40.093655616607535,20.46675682067871,0.5074714422225952,62.502594
27,0.1367809850407738,0.1888752424141817,7.449825286865234,20.563880201589207,11.325380325317383,0.5464760065078735,41.183426,28.25111589506521,16.430278778076172,0.4945210814476013,37.12739,991.3461491830187,313.67376708984375,0.39607226848602295,89.94036,29.042887577643796,17.23109245300293,0.6118133068084717,170.46812,31.840622738063026,14.292667388916016,0.45394372940063477,66.119194,40.33450374533958,20.703536987304688,0.5015363693237305,62.559795
28,0.1365365526101119,0.1878009255517993,8.667713165283203,20.596020123360606,11.340154647827148,0.5450572371482849,41.77335,28.277347797088396,16.44405746459961,0.49358195066452026,37.64066,1002.4327907645479,315.6806640625,0.38248878717422485,93.19241,28.994491580163764,17.17787742614746,0.6131059527397156,174.82004,31.828470174858783,14.279749870300293,0.4543604850769043,67.5147,40.16956400149636,20.63205909729004,0.5056047439575195,64.42313
29,0.13643122996977516,0.187754542289073,8.663275957107544,20.462484131598917,11.28040599822998,0.5509374141693115,41.3696,28.151738591820354,16.361635208129883,0.49807101488113403,37.201855,988.1518734486111,313.5209045410156,0.39995789527893066,91.27746,29.004465745866188,17.13314437866211,0.6128396987915039,172.50613,31.993522942212948,14.367565155029297,0.44868677854537964,67.09141,39.87518520969918,20.446815490722656,0.5128244161605835,63.596725
30,0.13611954594896714,0.18913531211907403,8.629119634628296,20.575918161849426,11.346872329711914,0.5459448099136353,41.356236,28.303958640215527,16.45254135131836,0.49262839555740356,37.225468,999.0857383127836,316.45501708984375,0.38660556077957153,91.425255,29.229922454553634,17.215816497802734,0.6067973971366882,170.57655,32.05615266728253,14.323481559753418,0.4465261697769165,66.67924,39.885272481675486,20.536083221435547,0.5125778913497925,63.29338
31,0.1360342236314441,0.18906996804371215,9.728712320327759,20.647585438104574,11.331539154052734,0.542776346206665,41.023056,28.32330587628709,16.43534278869629,0.49193447828292847,37.012432,991.9113493654562,314.5266418457031,0.39538341760635376,90.12641,29.12766865959184,17.14836883544922,0.6095436811447144,167.0906,31.96761877122448,14.305665969848633,0.4495791792869568,65.874115,40.11499583229443,20.580415725708008,0.5069470405578613,62.26827
32,0.1358191016536783,0.1885134721534294,9.733669996261597,20.53882996611426,11.34181022644043,0.5475802421569824,41.70405,28.21377915105268,16.45276641845703,0.49585628509521484,37.550148,995.6379864187585,316.00213623046875,0.39083176851272583,92.748955,29.047069366280848,17.168447494506836,0.611701488494873,173.30391,32.07332982912945,14.364235877990723,0.4459328055381775,67.826004,40.07595632534082,20.57883644104004,0.5079061985015869,63.652546
33,0.1354838645374271,0.1889010705707366,9.443435668945312,20.520479718822973,11.305841445922852,0.5483883023262024,41.15991,28.264277538363245,16.40730857849121,0.49404996633529663,37.09976,993.6914133673491,314.3938903808594,0.3932114243507385,90.778625,29.142797966905025,17.20636749267578,0.6091378927230835,169.94556,32.06683427392799,14.308000564575195,0.4461572766304016,66.3221,39.94106681548923,20.541831970214844,0.5112133026123047,63.02719
34,0.1354107090967222,0.18913916080144413,7.251623630523682,20.630504266712148,11.327837944030762,0.5435324907302856,40.959366,28.355806421480946,16.4343204498291,0.49076777696609497,36.922966,1002.5387773048981,315.7398986816406,0.382358193397522,89.41132,29.136082714015775,17.122692108154297,0.6093180179595947,167.2034,32.1699664016183,14.356468200683594,0.44258904457092285,65.912575,39.96894699179367,20.5029354095459,0.5105306506156921,62.088196
35,0.13538209939191878,0.18829099546399033,5.349387884140015,20.410952810412997,11.256610870361328,0.5531963109970093,40.914913,28.120155832827457,16.34516716003418,0.4991965889930725,36.81049,989.977651262896,314.022705078125,0.397738516330719,89.26136,29.031389808934076,17.155712127685547,0.6121206283569336,170.18123,31.921619744757724,14.272616386413574,0.45116204023361206,65.469154,39.881363985693554,20.51643943786621,0.5126733779907227,62.543045
36,0.13520366328597908,0.18878678807563948,5.546641826629639,20.48583271534295,11.269826889038086,0.5499119758605957,40.80487,28.20164469799368,16.37350082397461,0.49628984928131104,36.836098,991.6691106412461,314.1138916015625,0.39567869901657104,89.567024,29.184142481205118,17.133562088012695,0.6080281138420105,166.81476,32.006478607487615,14.269721984863281,0.44824016094207764,65.67317,39.899940463908436,20.436901092529297,0.5122193694114685,61.870842
