epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
1,0.09686225427078529,0.0958168743864486,3.990530252456665,43.47558469812396,6.74452543258667,0.9149103164672852,29.09861,53.97392717278524,10.400814056396484,0.9153497219085693,22.901894,1438.4694991552653,237.46261596679688,0.5624970197677612,47.96669,14.367283615944128,7.84737491607666,0.8348536491394043,58.399277,17.121931037734544,6.562259674072266,0.7312444448471069,36.697746,31.165100493493217,7.705339431762695,0.8083470463752747,20.6933
2,0.0770145089195018,0.08964354616769574,3.87990403175354,34.66690513333196,5.545497417449951,0.94589763879776,26.75238,43.76365858220722,8.909432411193848,0.9443471431732178,21.380173,1234.425929329095,207.2097930908203,0.6778117418289185,46.612297,13.687257529423409,6.859198570251465,0.8501169681549072,50.541794,16.396215309175584,6.1524248123168945,0.7535440921783447,35.527985,29.45991611859823,6.928373336791992,0.8287457227706909,18.953823
3,0.07231341085960748,0.08679688349366188,4.117250680923462,31.920597747330405,5.094350337982178,0.9541300535202026,25.981161,40.65117396011999,8.330220222473145,0.9519817233085632,20.661983,1186.3200453503262,198.4991912841797,0.7024339437484741,45.676636,13.404834592567772,6.556870460510254,0.8562385439872742,48.661034,16.06985863177746,5.960075378417969,0.7632575631141663,34.13144,28.94554444913813,6.667328357696533,0.8346737623214722,18.171001
4,0.07011746473505463,0.08902178975965894,3.891889810562134,50.304029275278985,7.586112022399902,0.8860821723937988,27.866539,62.031108312180756,11.474642753601074,0.8881903290748596,22.353697,1418.281266181007,224.95858764648438,0.5746911764144897,53.101517,13.325978221377994,6.526909828186035,0.8579249382019043,49.392464,17.145405661655673,6.358291149139404,0.7305070161819458,36.11045,31.518772889083003,7.345633506774902,0.8039724826812744,19.326645
5,0.06850029496659696,0.08657746167297949,4.225734710693359,35.73932109407823,5.525324821472168,0.9424985647201538,26.73966,44.89789849271901,8.911086082458496,0.9414249658584595,21.167114,1357.815294876295,211.77134704589844,0.6101827621459961,49.983192,13.104139043943627,6.267572402954102,0.8626158237457275,48.54854,16.587397449581733,6.168731212615967,0.7477631568908691,35.197243,30.329201664943515,6.843068599700928,0.8184900879859924,18.229576
6,0.0672092175137409,0.08590003380780681,7.124592065811157,37.88681359696603,5.867242336273193,0.9353806972503662,26.931417,47.34038766938332,9.285768508911133,0.9348785877227783,20.872158,1366.1518949223764,208.117919921875,0.6053813099861145,48.7279,13.119285283974301,6.278372287750244,0.8622980713844299,49.84413,16.518233888078047,6.117620944976807,0.7498623132705688,34.16726,30.469014421929536,6.783473491668701,0.8168127536773682,17.745934
7,0.06619425481316489,0.0842116901226211,4.101221323013306,32.587208341018375,5.439418315887451,0.9521942138671875,25.539043,41.544821193125266,8.766240119934082,0.9498473405838013,20.429615,1221.0298931639634,194.43997192382812,0.6847665905952454,47.294884,12.829603437567132,6.041974067687988,0.8683120012283325,45.810562,16.017444637483337,5.906153202056885,0.7647994160652161,33.077084,29.122775406256892,6.432319164276123,0.8326429724693298,17.127996
8,0.06548930911845724,0.08442039559023422,3.9839797019958496,38.566118018078704,6.216257095336914,0.9330427050590515,26.041626,48.485502927582644,9.710784912109375,0.9316900372505188,20.924448,1281.547940968265,203.90008544921875,0.6527442932128906,50.123184,12.805184411117802,6.073501110076904,0.8688128590583801,46.524155,16.334807245093987,5.97102689743042,0.7553867101669312,33.453262,30.434419762006307,6.811190128326416,0.8172284960746765,17.863178
9,0.06475527825909601,0.08547244554287509,3.9536046981811523,40.48916594094956,6.5517778396606445,0.9261987209320068,25.925589,50.81007114813091,10.19820499420166,0.9249829649925232,20.98292,1291.8870887194437,203.3544158935547,0.6471185684204102,52.002083,12.977326207019628,6.299452304840088,0.8652620315551758,45.44941,16.746588971713017,6.128549098968506,0.7428984642028809,34.109715,31.086060214321748,6.845560073852539,0.809317946434021,17.564444
10,0.0641773979533726,0.08470987910894971,3.7927496433258057,41.22088816478546,6.346314907073975,0.9235071539878845,26.669758,51.396007243237044,9.8828125,0.9232428073883057,21.212355,1275.1036722557112,201.43820190429688,0.6562278866767883,53.763165,12.849419226676769,6.0681281089782715,0.8679049015045166,47.372726,16.49768327574502,5.995906829833984,0.7504842877388,34.31986,30.511433443887576,6.774106502532959,0.8163022994995117,18.122437
11,0.06377347603335347,0.08489708912869294,3.878319025039673,43.35097328510197,6.86378812789917,0.9153974056243896,26.290455,54.08602947142982,10.524065017700195,0.9149976968765259,20.997595,1310.0327285987935,209.26583862304688,0.6371359825134277,51.90165,12.762665086775078,6.081529140472412,0.8696826100349426,45.411007,16.64157127591172,6.114974498748779,0.7461129426956177,33.790012,30.999994093371413,6.9236626625061035,0.8103723526000977,17.773626
12,0.06328181464644805,0.08688994823840626,3.7506887912750244,38.825724586264165,6.1736602783203125,0.932138204574585,26.295948,48.78530622549811,9.688573837280273,0.9308426380157471,20.77747,1326.7851182463571,205.84925842285156,0.6277961730957031,51.403564,13.037363790822814,6.351709365844727,0.8640124797821045,46.24863,16.969954024675772,6.144676685333252,0.7359943389892578,33.89272,31.390611389369873,6.96156120300293,0.8055634498596191,17.839375
13,0.06301374496026359,0.08261048636938396,3.9557154178619385,32.950287336332515,5.458038806915283,0.9511229991912842,25.337389,41.88569563733468,8.768342971801758,0.9490209221839905,20.021528,1162.9376595501583,182.49705505371094,0.7140483856201172,48.57686,12.683741722265887,5.823753833770752,0.8712893724441528,44.47104,16.103615945904917,5.789097309112549,0.7622619271278381,32.034317,29.610254150866492,6.324917316436768,0.8269934058189392,16.648548
14,0.0626560525024231,0.08239717997218433,4.003617286682129,49.60453470481555,5.8238935470581055,0.8892282843589783,25.509405,59.652443893775214,9.240119934082031,0.8966009020805359,20.266768,1369.593370311057,198.45835876464844,0.6033906936645508,50.117897,12.73209515155468,5.845672607421875,0.870306134223938,43.647118,16.62131545460245,5.883471965789795,0.7467305660247803,33.139194,30.76427692735978,6.50499153137207,0.8132451772689819,16.856943
15,0.062243183261491884,0.08268418777407262,4.038093328475952,43.137092111317756,5.724566459655762,0.9162301421165466,25.474522,52.954722515737444,9.132966995239258,0.9185165166854858,20.168276,1260.7090762741418,192.773193359375,0.663945734500885,48.951767,12.682633091314527,5.88381814956665,0.8713119029998779,44.176693,16.459668429663253,5.884826183319092,0.7516328692436218,32.445683,30.295548377028,6.380306720733643,0.8188926577568054,16.566662
16,0.06195916863761737,0.08386163658609516,7.391408681869507,38.241631284259434,5.863475322723389,0.9341647028923035,25.66166,48.169325670460395,9.276833534240723,0.9325780272483826,20.406784,1285.325882801712,201.81712341308594,0.6506938934326172,51.23627,12.770433993212604,6.044938564300537,0.8695238828659058,44.942833,16.376300789221677,5.912535667419434,0.7541424036026001,32.696674,30.366311168857937,6.611087322235107,0.8180456161499023,17.13396
17,0.0617209443638862,0.08330306374843706,8.71311902999878,33.82216676742858,5.383010387420654,0.9485021829605103,25.914604,42.987565482739456,8.690074920654297,0.9463034868240356,20.422293,1231.944601027173,188.15850830078125,0.6791056394577026,50.319374,12.659434880906266,5.772238731384277,0.8717822432518005,44.261654,16.11987033839176,5.7961812019348145,0.7617817521095276,32.477276,29.786480759484768,6.332162380218506,0.8249279260635376,16.836594
18,0.06151169144981344,0.0830920139948527,9.225592374801636,40.2443904403342,6.105737686157227,0.9270883798599243,25.72226,50.36027913786569,9.586310386657715,0.9263052344322205,20.537428,1282.2803905542655,191.3166046142578,0.652347207069397,49.64775,12.723667253352055,5.848082542419434,0.8704777956008911,43.545605,16.40482043622916,5.857199192047119,0.7532853484153748,32.772533,30.19811395477839,6.418612480163574,0.8200557231903076,16.800406
19,0.06145093988784602,0.08126154064870718,7.318248748779297,87.25413000612063,5.775234222412109,0.6572653651237488,24.963856,98.16592001077818,9.04639720916748,0.7199846506118774,19.704077,1902.9086289152194,202.49449157714844,0.23437601327896118,47.518673,12.595440090921173,5.678875923156738,0.8730752468109131,42.520752,16.18435885908637,5.7319111824035645,0.7598719000816345,31.751963,29.90280989390096,6.319839954376221,0.8235577940940857,16.340313
20,0.061110224023881096,0.08049617822102287,4.072341680526733,63.60236428142825,5.313938140869141,0.8178905248641968,24.89095,72.94068651993892,8.528902053833008,0.8454033732414246,19.532642,1793.408626052635,195.0734100341797,0.31995415687561035,48.079826,12.574638006562804,5.599757671356201,0.8734941482543945,42.318535,16.444402253609454,5.756275177001953,0.7520933747291565,32.277447,30.306405435967143,6.114642143249512,0.8187627792358398,16.13188
21,0.06085649682340068,0.08304746390173309,3.871211528778076,46.031382594853156,6.122349739074707,0.9046119451522827,25.607603,56.350868761326566,9.60340690612793,0.9077298045158386,20.433918,1438.5676035557035,199.44639587402344,0.5624374151229858,51.104294,12.757372351562301,5.900168418884277,0.8697906732559204,43.063843,16.54863253473021,5.886256217956543,0.7489407658576965,33.20103,30.790487787360462,6.558948993682861,0.8129267692565918,16.887587
22,0.060692816159464945,0.08416337405511162,3.9877355098724365,38.248849489947894,6.145196914672852,0.9341398477554321,25.709497,48.3212895262986,9.671798706054688,0.9321519732475281,20.585842,1249.5679253245899,191.54373168945312,0.6698590517044067,50.452232,12.763283784507308,5.933560848236084,0.8696699738502502,42.967392,16.463934120039,5.928420066833496,0.751504123210907,33.07756,30.482468866598143,6.5942888259887695,0.816650927066803,16.993309
23,0.06047099437826956,0.08329188483848907,4.189648866653442,47.33338118716404,6.450177192687988,0.8991395235061646,26.242554,58.27946754982088,10.054338455200195,0.9013058543205261,20.93094,1516.5878642531727,204.15750122070312,0.5136882066726685,51.443714,12.727028891469402,5.751094341278076,0.870409369468689,43.022972,16.629939901366058,5.928264617919922,0.7464677095413208,32.92342,31.287544828985563,6.632408142089844,0.8068381547927856,16.921988
24,0.06029567762579716,0.08169788393404401,4.05019736289978,65.85709700983259,6.521503925323486,0.8047499656677246,25.579086,76.78049640961075,10.046895980834961,0.8286980986595154,20.238558,1549.581959755598,201.0714569091797,0.4922981262207031,49.406445,12.593505857008516,5.661198139190674,0.8731142282485962,41.412502,16.774629164120142,5.9061174392700195,0.742036759853363,32.553425,31.194087676305447,6.520861625671387,0.8079903721809387,16.448671
25,0.06014933691583049,0.08127495561513984,3.8190460205078125,130.9879079581394,6.381775379180908,0.22758907079696655,25.230085,142.38999317455563,9.780667304992676,0.41085898876190186,19.788633,3290.4133478941517,226.78184509277344,-1.2891833782196045,48.40539,12.751315179947493,5.542111396789551,0.8699142932891846,42.386265,17.61428572277166,5.952892780303955,0.7155656814575195,32.657833,32.229673145328164,6.410476207733154,0.7950299978256226,16.234856
26,0.05999879663626493,0.08137522683593265,4.07561469078064,40.157929500384014,6.21887731552124,0.9274013042449951,25.683203,50.358611439293576,9.766568183898926,0.926310122013092,20.5065,1469.815719741764,197.26393127441406,0.5432217121124268,50.998444,12.498345227383165,5.524443626403809,0.8750245571136475,41.692276,16.644148504605436,5.909501075744629,0.7460342645645142,32.798664,30.689946281060433,6.428781986236572,0.8141465187072754,16.521154
27,0.05976235042785255,0.08114355635878287,3.8622000217437744,39.77078030187882,5.424485683441162,0.9287943840026855,24.984016,49.16058070560701,8.765233039855957,0.9297745823860168,19.686762,1433.3504892384137,191.46136474609375,0.5656053423881531,48.09846,12.584886939200564,5.529573440551758,0.8732878565788269,40.777157,16.25753374791063,5.78546667098999,0.7576956152915955,31.554531,30.192073120222716,6.222384929656982,0.8201277256011963,15.878608
28,0.05980210088875512,0.0809741875712286,3.9575226306915283,52.283706233395506,5.846660137176514,0.8769394755363464,25.509727,62.37530334031952,9.260163307189941,0.8869460821151733,20.181534,1686.169771998063,204.18032836914062,0.39885085821151733,51.9664,12.581988803871278,5.594994068145752,0.873346209526062,41.98831,16.610762156914827,5.86183500289917,0.7470520734786987,33.320374,30.859133701588256,6.409188270568848,0.8120917081832886,16.719835
29,0.0595573479781898,0.0830767790933973,4.089708089828491,39.1800434617429,5.857722282409668,0.9308939576148987,26.662306,49.189105655971986,9.32518482208252,0.9296930432319641,20.738277,1712.7726060396926,212.18338012695312,0.3797324299812317,51.92139,12.667665207972977,5.7464447021484375,0.8716154098510742,44.43833,16.72806308221074,5.94155216217041,0.7434669733047485,33.092342,31.506423537448576,6.599187850952148,0.8041260838508606,16.972214
30,0.05957832435329615,0.08220445926775012,3.9981279373168945,37.75441205849738,5.769366264343262,0.9358315467834473,25.434443,47.60191831169333,9.199305534362793,0.9341570734977722,20.182137,1454.4523883579002,197.4327850341797,0.5527207851409912,50.22973,12.689641762344618,5.713472843170166,0.8711696267127991,42.369972,16.442610377770198,5.831852436065674,0.752147376537323,32.354218,30.53914144432109,6.43359375,0.8159685134887695,16.55085
