timestamp,pm25,pm10,co,o3,no2,so2,temp,rh,dewpt,precip,clouds,wind_spd,wind_dir,wind_gusts,soil_temp_0_7,soil_moist_0_7,oxidation_potential,pollution_load,no2_so2_log_diff,humid_sulfate_risk,thermal_stability,dust_source_potential,is_frozen,is_outlier,is_pm25_sensor_error,is_weekend_holiday,is_extreme_pm25_1h_ago,station_id,province,district,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_roll_mean_6,pm25_roll_mean_12,pm25_roll_std_6,pm10_lag_1,pm10_lag_3,pm10_lag_6,pm10_lag_12,pm10_lag_24,pm10_roll_mean_6,pm10_roll_mean_12,pm10_roll_std_6,co_lag_1,co_lag_3,co_lag_6,co_lag_12,co_lag_24,co_roll_mean_6,co_roll_mean_12,co_roll_std_6,o3_lag_1,o3_lag_3,o3_lag_6,o3_lag_12,o3_lag_24,o3_roll_mean_6,o3_roll_mean_12,o3_roll_std_6,no2_lag_1,no2_lag_3,no2_lag_6,no2_lag_12,no2_lag_24,no2_roll_mean_6,no2_roll_mean_12,no2_roll_std_6,so2_lag_1,so2_lag_3,so2_lag_6,so2_lag_12,so2_lag_24,so2_roll_mean_6,so2_roll_mean_12,so2_roll_std_6,hour_sin,hour_cos,month_sin,month_cos
2023-01-01 00:00:00,55.67,79.7,293.2,27.7,30.0,73.0,11.1,80,7.8,0.0,0,2.61,356,3.3,14.1,0.227,2853.1,396.2,-0.8700778887190239,5840.0,-3.0,2.1271393643031784,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,55.67,55.67,55.67,55.67,55.67,55.67,55.67,0.0,79.7,79.7,79.7,79.7,79.7,79.7,79.7,0.0,293.2,293.2,293.2,293.2,293.2,293.2,293.2,0.0,27.7,27.7,27.7,27.7,27.7,27.7,27.7,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-01-01 01:00:00,54.0,77.0,288.3,25.0,27.0,69.0,10.6,83,7.9,0.0,2,2.6,344,3.3,13.6,0.227,2400.0,384.3,-0.9162907318741556,5727.0,-3.0,2.1189894050529747,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,55.67,55.67,55.67,55.67,55.67,54.835,54.835,1.1808683245815357,79.7,79.7,79.7,79.7,79.7,78.35,78.35,1.9091883092036752,293.2,293.2,293.2,293.2,293.2,290.75,290.75,3.4648232278140667,27.7,27.7,27.7,27.7,27.7,26.35,26.35,1.909188309203679,30.0,30.0,30.0,30.0,30.0,28.5,28.5,2.1213203435596424,73.0,73.0,73.0,73.0,73.0,71.0,71.0,2.8284271247461903,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-01 02:00:00,53.0,75.7,283.6,25.7,23.0,67.0,10.3,85,7.8,0.0,6,2.6,344,3.3,13.2,0.227,2313.0,373.6,-1.0414538748281612,5695.0,-2.8999999999999986,2.1189894050529747,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,54.0,55.67,55.67,55.67,55.67,54.223333333333336,54.223333333333336,1.3489378537698977,77.0,79.7,79.7,79.7,79.7,77.46666666666667,77.46666666666667,2.0404247923737153,288.3,293.2,293.2,293.2,293.2,288.3666666666667,288.3666666666667,4.800347209664439,25.0,27.7,27.7,27.7,27.7,26.133333333333336,26.133333333333336,1.4011899704655808,27.0,30.0,30.0,30.0,30.0,26.666666666666668,26.666666666666668,3.5118845842842465,69.0,73.0,73.0,73.0,73.0,69.66666666666667,69.66666666666667,3.055050463303895,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-01 03:00:00,52.0,74.3,279.0,26.3,19.0,65.0,10.3,84,7.7,0.0,9,2.31,342,3.2,12.9,0.227,2209.2000000000003,363.0,-1.1939224684724343,5460.0,-2.5999999999999996,1.882640586797066,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,53.0,55.67,55.67,55.67,55.67,53.667500000000004,53.667500000000004,1.5648935001036568,75.7,79.7,79.7,79.7,79.7,76.675,76.675,2.2983689869122395,283.6,293.2,293.2,293.2,293.2,286.025,286.025,6.107031466541922,25.7,27.7,27.7,27.7,27.7,26.175,26.175,1.1470977871713182,23.0,30.0,30.0,30.0,30.0,24.75,24.75,4.787135538781691,67.0,73.0,73.0,73.0,73.0,68.5,68.5,3.4156502553198678,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2023-01-01 04:00:00,51.0,73.0,274.3,27.0,15.0,63.0,9.9,86,7.7,0.0,11,2.62,342,3.3,12.6,0.227,2106.0,352.3,-1.3862943611198904,5418.0,-2.6999999999999993,2.135289323553382,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,52.0,54.0,55.67,55.67,55.67,53.134,53.134,1.8054860841335798,74.3,77.0,79.7,79.7,79.7,75.94,75.94,2.581278752866492,279.0,288.3,293.2,293.2,293.2,283.68,283.68,7.44761706856628,26.3,25.0,27.7,27.7,27.7,26.339999999999996,26.339999999999996,1.0597169433391167,19.0,27.0,30.0,30.0,30.0,22.8,22.8,6.016643582596529,65.0,69.0,73.0,73.0,73.0,67.4,67.4,3.847076812334271,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-01 05:00:00,51.67,73.7,277.8,25.3,16.3,60.7,9.6,88,7.7,0.0,5,2.62,342,3.4,12.4,0.227,1948.1000000000001,354.8,-1.2715774294076088,5341.6,-2.8000000000000007,2.135289323553382,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,51.0,53.0,55.67,55.67,55.67,52.89000000000001,52.89000000000001,1.7219291506911676,73.0,75.7,79.7,79.7,79.7,75.56666666666666,75.56666666666666,2.4832774042918877,274.3,283.6,293.2,293.2,293.2,282.7,282.7,7.080677933644475,27.0,25.7,27.7,27.7,27.7,26.166666666666668,26.166666666666668,1.0385887861259948,15.0,23.0,30.0,30.0,30.0,21.71666666666667,21.71666666666667,6.000138887281416,63.0,67.0,73.0,73.0,73.0,66.28333333333333,66.28333333333333,4.395641780976548,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2023-01-01 06:00:00,52.33,74.3,281.3,23.7,17.7,58.3,9.2,89,7.4,0.0,0,2.92,354,3.5,12.1,0.227,1801.2,357.3,-1.154085782143139,5188.7,-2.9000000000000004,2.3797881010594946,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,51.67,52.0,55.67,55.67,55.67,52.333333333333336,52.81,1.053672941033731,73.7,74.3,79.7,79.7,79.7,74.66666666666667,75.38571428571429,1.4486775578667053,277.8,279.0,293.2,293.2,293.2,280.71666666666664,282.5,4.874183692339305,25.3,26.3,27.7,27.7,27.7,25.5,25.814285714285713,1.1366617790706282,16.3,19.0,30.0,30.0,30.0,19.666666666666668,21.142857142857142,4.523567913347459,60.7,65.0,73.0,73.0,73.0,63.833333333333336,65.14285714285714,3.980284746932896,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2023-01-01 07:00:00,53.0,75.0,284.8,22.0,19.0,56.0,10.6,91,9.2,0.0,0,1.75,347,3.6,14.1,0.227,1650.0,359.8,-1.0473189942805594,5096.0,-3.5,1.4262428687856559,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,52.33,51.0,54.0,55.67,55.67,52.166666666666664,52.83375,0.7811700625770768,74.3,73.0,77.0,79.7,79.7,74.33333333333333,75.3375,0.9479803092188323,281.3,274.3,288.3,293.2,293.2,280.1333333333334,282.7875,3.896494150729135,23.7,27.0,25.0,27.7,27.7,25.0,25.3375,1.841738309315417,17.7,15.0,27.0,30.0,30.0,18.333333333333332,20.875,2.7681522116145794,58.3,63.0,69.0,73.0,73.0,61.666666666666664,64.0,4.140370353804917,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-01 08:00:00,51.67,73.3,267.3,38.7,15.7,71.3,13.4,75,9.1,0.0,0,1.92,351,3.7,14.5,0.227,3366.9,354.3,-1.4654154097420093,5347.5,-1.0999999999999996,1.5647921760391197,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,53.0,51.67,53.0,55.67,55.67,51.94499999999999,52.70444444444445,0.6794924576476229,75.0,73.7,75.7,79.7,79.7,73.93333333333332,75.11111111111111,0.7393691004272657,284.8,277.8,283.6,293.2,293.2,277.4166666666667,281.06666666666666,6.071380952194181,22.0,25.3,25.7,27.7,27.7,27.166666666666668,26.822222222222223,5.932846421968688,19.0,16.3,23.0,30.0,30.0,17.116666666666667,20.299999999999997,1.7081178725915527,56.0,60.7,67.0,73.0,73.0,62.38333333333333,64.8111111111111,5.421961514679596,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387
2023-01-01 09:00:00,50.33,71.7,249.8,55.3,12.3,86.7,15.5,61,7.9,0.0,0,2.65,11,5.3,15.9,0.227,5474.7,348.8,-1.8861578641504289,5288.7,-0.40000000000000036,2.159739201303993,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,51.67,52.33,52.0,55.67,55.67,51.666666666666664,52.467,0.9432850399888005,73.3,74.3,74.3,79.7,79.7,73.5,74.77000000000001,1.1366617790706004,267.3,281.3,279.0,293.2,293.2,272.55,277.94,12.66787274959769,38.7,23.7,26.3,27.7,27.7,32.0,29.669999999999998,12.857371426539714,15.7,17.7,19.0,30.0,30.0,16.0,19.5,2.3134389985474066,71.3,58.3,65.0,73.0,73.0,66.0,67.0,11.427685679961627,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387
2023-01-01 10:00:00,49.0,70.0,232.3,72.0,9.0,102.0,16.9,56,7.9,0.0,0,2.43,9,5.7,17.5,0.226,7992.0,343.3,-2.33214389523559,5712.0,-0.6000000000000014,1.9820554649265907,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,50.33,53.0,51.0,55.67,55.67,51.333333333333336,52.15181818181818,1.4456094447210386,71.7,75.0,73.0,79.7,79.7,73.0,74.33636363636364,1.8417383093153934,249.8,284.8,274.3,293.2,293.2,265.55,273.7909090909091,20.617347065032387,55.3,22.0,27.0,27.7,27.7,39.5,33.518181818181816,20.317775468785943,12.3,19.0,15.0,30.0,30.0,15.0,18.545454545454547,3.70836891368699,86.7,56.0,63.0,73.0,73.0,72.5,70.18181818181819,18.36551115542391,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-01 11:00:00,47.67,68.0,226.0,88.0,7.7,99.3,18.0,52,8.1,0.0,0,1.9,3,5.5,19.4,0.225,9416.0,333.0,-2.444842669307352,5163.599999999999,-1.3999999999999986,1.551020408163265,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,49.0,51.67,51.67,55.67,55.67,50.666666666666664,51.778333333333336,2.053725070857016,70.0,73.3,73.7,79.7,79.7,72.05,73.80833333333334,2.6853305196939705,232.3,267.3,277.8,293.2,293.2,256.9166666666667,269.80833333333334,24.86888953424874,72.0,38.7,25.3,27.7,27.7,49.949999999999996,38.05833333333333,26.68128557622364,9.0,15.7,16.3,30.0,30.0,13.566666666666668,17.641666666666666,4.648297179254645,102.0,71.3,60.7,73.0,73.0,78.93333333333334,72.60833333333333,20.085483978900452,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387
2023-01-01 12:00:00,46.33,66.0,219.8,104.0,6.3,96.7,19.1,49,8.2,0.0,1,1.71,353,5.1,21.0,0.224,10712.0,322.8,-2.594027210894392,4738.3,-1.8999999999999986,1.3970588235294117,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,47.67,50.33,52.33,55.67,55.67,49.666666666666664,51.0,2.4951526339417867,68.0,71.7,74.3,79.7,79.7,70.66666666666667,72.66666666666667,3.3500248755295106,226.0,249.8,281.3,293.2,293.2,246.66666666666666,263.69166666666666,25.475609250156644,88.0,55.3,23.7,27.7,27.7,63.333333333333336,44.416666666666664,30.71518625479367,7.7,12.3,17.7,30.0,30.0,11.666666666666666,15.666666666666666,4.941524730957712,99.3,86.7,58.3,73.0,73.0,85.33333333333333,74.58333333333333,18.227963865080124,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387
2023-01-01 13:00:00,45.0,64.0,213.6,120.0,5.0,94.0,19.8,48,8.4,0.0,28,1.26,342,4.9,22.2,0.223,11880.0,312.6,-2.762117422372486,4512.0,-2.3999999999999986,1.0302534750613246,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,46.33,49.0,53.0,54.0,55.67,48.333333333333336,50.25,2.495152633941779,66.0,70.0,75.0,77.0,79.7,68.83333333333333,71.58333333333333,3.5103656029915813,219.8,232.3,284.8,288.3,293.2,234.79999999999998,257.46666666666664,20.195940186086915,104.0,72.0,22.0,25.0,27.7,79.66666666666667,52.333333333333336,30.3944512479937,6.3,9.0,19.0,27.0,30.0,9.333333333333334,13.833333333333334,4.002332653174482,96.7,102.0,56.0,69.0,73.0,91.66666666666667,76.66666666666667,11.272030281482856,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-01 14:00:00,46.0,65.3,218.7,118.3,7.3,94.3,20.1,47,8.6,0.0,15,0.63,342,4.3,23.0,0.222,12019.279999999999,320.3,-2.4407742958576044,4432.099999999999,-2.8999999999999986,0.5155482815057283,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,45.0,47.67,51.67,53.0,55.67,47.38833333333333,49.666666666666664,2.0040899846729854,64.0,68.0,73.3,75.7,79.7,67.5,70.71666666666667,2.9488980992906044,213.6,226.0,267.3,283.6,293.2,226.70000000000002,252.05833333333337,13.02827693902768,120.0,88.0,38.7,25.7,27.7,92.93333333333334,60.04999999999999,25.98981851930994,5.0,7.7,15.7,23.0,30.0,7.933333333333333,12.525,2.527185522803318,94.0,99.3,71.3,67.0,73.0,95.5,78.94166666666666,5.277499407863499,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
2023-01-01 15:00:00,47.0,66.7,223.7,116.7,9.7,94.7,20.2,47,8.6,0.0,19,0.61,351,3.3,23.1,0.221,12183.480000000001,328.09999999999997,-2.190974556991048,4450.900000000001,-2.900000000000002,0.49959049959049956,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,46.0,46.33,50.33,52.0,55.67,46.833333333333336,49.25,1.3950722800867887,65.3,66.0,71.7,74.3,79.7,66.66666666666667,70.08333333333333,2.1125024654817266,218.7,219.8,249.8,279.0,293.2,222.35,247.45000000000002,6.488990676522851,118.3,104.0,55.3,26.3,27.7,103.16666666666667,67.58333333333333,19.481341500694086,7.3,6.3,12.3,19.0,30.0,7.5,11.75,1.7239489551607992,94.3,96.7,86.7,65.0,73.0,96.83333333333333,81.41666666666667,3.218488257966186,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387
2023-01-01 16:00:00,48.0,68.0,228.8,115.0,12.0,95.0,20.0,48,8.6,0.0,66,0.71,352,2.9,22.6,0.221,12305.0,335.8,-1.9993988340062994,4560.0,-2.6000000000000014,0.5814905814905814,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,47.0,45.0,49.0,51.0,55.67,46.666666666666664,49.0,1.1163452273676568,66.7,64.0,70.0,73.0,79.7,66.33333333333333,69.66666666666667,1.5692885861645613,223.7,213.6,232.3,274.3,293.2,221.76666666666668,243.65833333333333,5.4971507771451185,116.7,120.0,72.0,27.0,27.7,110.33333333333333,74.91666666666667,12.313515609551382,9.7,5.0,9.0,15.0,30.0,8.0,11.5,2.504396134799767,94.7,94.0,102.0,63.0,73.0,95.66666666666667,84.08333333333333,2.0146132796808023,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
2023-01-01 17:00:00,51.0,72.7,250.2,97.7,23.0,94.7,19.5,49,8.6,0.0,98,0.32,288,2.4,21.4,0.221,11499.29,367.9,-1.3831644681109627,4640.3,-1.8999999999999986,0.2620802620802621,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,48.0,46.0,47.67,51.67,55.67,47.221666666666664,48.94416666666666,2.1049505140659623,68.0,65.3,68.0,73.7,79.7,67.11666666666667,69.58333333333333,3.045926241173022,228.8,218.7,226.0,277.8,293.2,225.79999999999998,241.35833333333335,12.992459351485394,115.0,118.3,88.0,25.3,27.7,111.95,80.95,8.980590181051513,12.0,7.3,7.7,16.3,30.0,10.549999999999999,12.058333333333332,6.591737252045171,95.0,94.3,99.3,60.7,73.0,94.89999999999999,86.91666666666667,0.9486832980502974,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387
2023-01-01 18:00:00,54.0,77.3,271.6,80.3,34.0,94.3,18.6,66,12.2,0.0,99,0.22,297,0.6,20.5,0.221,10302.49,399.90000000000003,-1.0016817491707433,6223.8,-1.8999999999999986,0.18018018018018017,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,51.0,47.0,46.33,52.33,55.67,48.5,49.083333333333336,3.3911649915626216,72.7,66.7,66.0,74.3,79.7,69.0,69.83333333333333,5.050940506479941,250.2,223.7,219.8,281.3,293.2,234.43333333333337,240.55000000000004,22.174099004619496,97.7,116.7,104.0,23.7,27.7,108.0,85.66666666666667,15.799746833414737,23.0,9.7,6.3,17.7,30.0,15.166666666666666,13.416666666666666,11.146419454993909,94.7,94.7,96.7,58.3,73.0,94.5,89.91666666666667,0.363318042491138,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387
2023-01-01 19:00:00,57.0,82.0,293.0,63.0,45.0,94.0,17.8,60,9.9,0.0,100,1.17,301,0.6,20.5,0.22,8757.0,432.0,-0.7252354951114457,5640.0,-2.6999999999999993,0.9590163934426229,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,54.0,48.0,45.0,53.0,55.67,50.5,49.416666666666664,4.324349662087926,77.3,68.0,64.0,75.0,79.7,72.0,70.41666666666667,6.596362634058261,271.6,228.8,213.6,284.8,293.2,247.66666666666666,241.23333333333335,29.67744373538037,80.3,115.0,120.0,22.0,27.7,98.5,89.08333333333333,22.74932966045372,34.0,12.0,5.0,19.0,30.0,21.833333333333332,15.583333333333334,15.1077022298782,94.3,95.0,94.0,56.0,73.0,94.5,93.08333333333333,0.363318042491138,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387
2023-01-01 20:00:00,61.0,87.3,307.6,56.0,45.3,95.0,17.3,63,10.3,0.0,8,1.03,331,1.4,19.5,0.22,7856.800000000001,447.90000000000003,-0.7292062303756479,5985.0,-2.1999999999999993,0.8442622950819673,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,57.0,51.0,46.0,51.67,55.67,53.0,50.19416666666666,5.403702434442518,82.0,72.7,65.3,73.3,79.7,75.66666666666667,71.58333333333333,8.075807493165433,293.0,250.2,218.7,267.3,293.2,262.48333333333335,244.5916666666667,34.17451779713458,63.0,97.7,118.3,38.7,27.7,88.11666666666667,90.52499999999999,25.90362265527095,45.0,23.0,7.3,15.7,30.0,28.166666666666668,18.05,15.748100414547359,94.0,94.7,94.3,71.3,73.0,94.61666666666667,95.05833333333334,0.39707262140099436,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-01 21:00:00,65.0,92.7,322.1,49.0,45.7,96.0,16.6,67,10.6,0.0,10,1.5,323,2.1,18.7,0.22,6943.299999999999,463.8,-0.7309668138285312,6432.0,-2.099999999999998,1.2295081967213115,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,61.0,54.0,47.0,50.33,55.67,56.0,51.416666666666664,6.3245553203367635,87.3,77.3,66.7,71.7,79.7,80.0,73.33333333333333,9.199565207117168,307.6,271.6,223.7,249.8,293.2,278.8833333333334,250.61666666666667,35.42803503818223,56.0,80.3,116.7,55.3,27.7,76.83333333333333,90.0,25.706860303558408,45.3,34.0,9.7,12.3,30.0,34.166666666666664,20.833333333333332,14.074184405025635,95.0,94.3,94.7,86.7,73.0,94.83333333333333,95.83333333333333,0.6947421584057304,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387
2023-01-01 22:00:00,69.0,98.0,336.7,42.0,46.0,97.0,15.2,76,11.1,0.0,9,2.06,337,2.8,17.8,0.221,6006.0,479.7,-0.7348198769605139,7372.0,-2.6000000000000014,1.687141687141687,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,65.0,57.0,48.0,49.0,55.67,59.5,53.083333333333336,6.8044103344816085,92.7,82.0,68.0,70.0,79.7,85.0,75.66666666666667,9.520084033242629,322.1,293.0,228.8,232.3,293.2,296.8666666666667,259.31666666666666,32.15510327563369,49.0,63.0,115.0,72.0,27.7,64.66666666666667,87.5,20.845687003950417,45.7,45.0,12.0,9.0,30.0,39.833333333333336,23.916666666666668,9.448950559012722,96.0,94.0,95.0,102.0,73.0,95.16666666666667,95.41666666666667,1.1325487480308507,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387
2023-01-01 23:00:00,69.0,98.3,339.7,36.3,42.7,87.0,14.4,80,10.9,0.0,4,1.84,315,2.3,16.9,0.221,4708.11,469.4,-0.6999887123766624,6960.0,-2.4999999999999982,1.506961506961507,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,69.0,61.0,51.0,47.67,55.67,62.5,54.860833333333325,6.2529992803454055,98.0,87.3,72.7,68.0,79.7,89.26666666666665,78.19166666666666,8.596898665604263,336.7,307.6,250.2,226.0,293.2,311.78333333333336,268.7916666666667,26.42585224106629,42.0,56.0,97.7,88.0,27.7,54.43333333333334,83.19166666666666,15.860979372871897,46.0,45.3,23.0,7.7,30.0,43.116666666666674,26.833333333333332,4.617105875618065,97.0,95.0,94.7,99.3,73.0,93.88333333333333,94.39166666666667,3.549882627167589,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387
2023-01-02 00:00:00,69.0,98.7,342.6,30.7,39.3,77.0,13.4,86,11.0,0.0,25,2.19,336,2.7,16.1,0.221,3570.41,458.90000000000003,-0.6603573577369546,6622.0,-2.700000000000001,1.7936117936117935,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,69.0,65.0,54.0,46.33,55.67,65.0,56.75,5.059644256269429,98.3,92.7,77.3,66.0,79.7,92.83333333333333,80.91666666666667,6.913657980162793,339.7,322.1,271.6,219.8,293.2,323.6166666666667,279.02500000000003,19.93202615557862,36.3,49.0,80.3,104.0,27.7,46.166666666666664,77.08333333333333,12.182063317298436,42.7,45.7,34.0,6.3,30.0,44.0,29.583333333333332,2.5830214865541117,87.0,96.0,94.3,96.7,73.0,91.0,92.75,7.720103626247492,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-01-02 01:00:00,69.0,99.0,345.5,25.0,36.0,67.0,13.6,85,11.1,0.0,8,1.66,335,2.7,15.5,0.221,2575.0,448.5,-0.6085897925318826,5695.0,-1.9000000000000004,1.3595413595413595,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,69.0,69.0,57.0,45.0,54.0,67.0,58.75,3.3466401061363467,98.7,98.0,82.0,64.0,77.0,95.66666666666667,83.83333333333333,4.722146404620352,342.6,336.7,293.0,213.6,288.3,332.3666666666667,290.0166666666667,14.618846283707589,30.7,42.0,63.0,120.0,25.0,39.833333333333336,69.16666666666667,11.541345964256877,39.3,46.0,45.0,5.0,27.0,42.5,32.166666666666664,4.070872142428473,77.0,97.0,94.0,94.0,69.0,86.5,90.5,12.194260945215165,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2023-01-02 02:00:00,66.67,95.3,333.0,25.0,33.3,66.3,12.1,92,10.9,0.0,1,2.2,330,2.5,14.9,0.221,2490.0,432.6,-0.6740148824787879,6099.599999999999,-2.8000000000000007,1.8018018018018018,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,69.0,69.0,61.0,46.0,53.0,67.94500000000001,60.472500000000004,1.717600069865021,99.0,98.3,87.3,65.3,75.7,97.0,86.33333333333333,2.4883729623998008,345.5,339.7,307.6,218.7,283.6,336.59999999999997,299.5416666666667,8.343140895370597,25.0,36.3,56.0,118.3,25.7,34.666666666666664,61.39166666666667,9.638602941644022,36.0,42.7,45.3,7.3,23.0,40.5,34.333333333333336,5.20883864215433,67.0,87.0,95.0,94.3,67.0,81.71666666666667,88.16666666666667,13.725948661810834,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387
2023-01-02 03:00:00,64.33,91.7,320.6,25.0,30.7,65.7,11.6,95,10.8,0.0,0,2.28,337,3.1,14.5,0.221,2410.0,417.0,-0.7438882720383435,6241.5,-2.9000000000000004,1.867321867321867,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,66.67,69.0,65.0,47.0,52.0,67.83333333333333,61.916666666666664,1.9530045229509823,95.3,98.7,92.7,66.7,74.3,96.83333333333333,88.41666666666667,2.8422995385196517,333.0,342.6,322.1,223.7,279.0,336.34999999999997,307.6166666666667,8.870343849028924,25.0,30.7,49.0,116.7,26.3,30.666666666666668,53.75,7.162587986661597,33.3,39.3,45.7,9.7,19.0,38.0,36.083333333333336,5.782041162081097,66.3,77.0,96.0,94.7,65.0,76.66666666666667,85.75,12.973151763032245,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387
2023-01-02 04:00:00,62.0,88.0,308.1,25.0,28.0,65.0,11.1,96,10.5,0.0,9,2.51,331,3.1,14.1,0.221,2325.0,401.1,-0.822358912039951,6240.0,-3.0,2.0556920556920555,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,64.33,69.0,69.0,48.0,51.0,66.66666666666667,63.083333333333336,2.9519869015066744,91.7,99.0,98.0,68.0,73.0,95.16666666666667,90.08333333333333,4.480922524064545,320.6,345.5,336.7,228.8,274.3,331.5833333333333,314.22499999999997,14.526034099735256,25.0,25.0,42.0,115.0,27.0,27.833333333333332,46.25,4.733145536180902,30.7,36.0,46.0,12.0,15.0,35.0,37.416666666666664,5.461867812387999,65.7,67.0,97.0,95.0,63.0,71.33333333333333,83.25,8.871452342579918,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387
2023-01-02 05:00:00,60.67,86.3,301.9,27.7,26.3,66.3,11.9,95,11.1,0.0,100,1.66,327,3.1,14.1,0.221,2565.02,394.5,-0.9022735344597677,6298.5,-2.1999999999999993,1.3595413595413595,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,62.0,66.67,69.0,51.0,51.67,65.27833333333334,63.889166666666675,3.5361528058989387,88.0,95.3,98.3,72.7,73.7,93.16666666666667,91.21666666666665,5.388753721099986,308.1,333.0,339.7,250.2,277.8,325.28333333333336,318.53333333333336,18.067143290146106,25.0,25.0,36.3,97.7,25.3,26.399999999999995,40.416666666666664,2.367276916628603,28.0,33.3,42.7,23.0,16.3,32.266666666666666,37.69166666666667,4.91392578969877,65.0,66.3,87.0,94.7,60.7,67.88333333333334,80.88333333333333,4.516377604526311,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2023-01-02 06:00:00,59.33,84.7,295.7,30.3,24.7,67.7,12.9,89,11.2,0.0,100,1.97,330,3.0,14.4,0.222,2799.7200000000003,388.09999999999997,-0.9832582073271299,6025.3,-1.5,1.612111292962357,0,0,0,1,0,4,Thanh Hoa,Tho Xuan,60.67,64.33,69.0,54.0,52.33,63.666666666666664,64.33333333333333,3.700511676331654,86.3,91.7,98.7,77.3,74.3,90.83333333333333,91.83333333333333,5.542442301609362,301.9,320.6,342.6,271.6,281.3,317.46666666666664,320.5416666666667,19.187565417912463,27.7,25.0,30.7,80.3,23.7,26.333333333333332,36.25,2.223210891181783,26.3,30.7,39.3,34.0,17.7,29.833333333333332,36.916666666666664,4.3126171481673,66.3,65.7,77.0,94.3,58.3,66.33333333333333,78.66666666666667,0.9479803092189784,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
