epoch,train_loss,val_loss,time,pm25_rmse,pm25_mae,pm25_r2,pm25_mape,pm10_rmse,pm10_mae,pm10_r2,pm10_mape,co_rmse,co_mae,co_r2,co_mape,o3_rmse,o3_mae,o3_r2,o3_mape,no2_rmse,no2_mae,no2_r2,no2_mape,so2_rmse,so2_mae,so2_r2,so2_mape
1,0.16763157190256556,0.1844321488026987,11.915418148040771,18.869829492814464,10.582545280456543,0.6182472705841064,37.62258,26.311737991861044,15.367277145385742,0.5615899562835693,32.681026,1236.2529575293238,347.12677001953125,0.06033456325531006,80.874374,29.073587644718984,19.533456802368164,0.610904335975647,186.25601,34.28820185038598,15.4854097366333,0.36647629737854004,59.89431,43.28692144700724,23.675037384033203,0.4257965087890625,54.721535
2,0.13194784695203876,0.16209122551637783,6.732842445373535,16.57993168024176,9.19943904876709,0.7052786350250244,31.78935,23.96693558769756,13.657042503356934,0.6362470984458923,30.373585,1102.8801498803032,318.19598388671875,0.2521488070487976,79.71602,26.46848020449866,17.610004425048828,0.6775093674659729,183.59668,31.24585324049517,14.237309455871582,0.47391223907470703,57.502766,39.881700676226494,21.51000213623047,0.5125840902328491,56.813885
3,0.11723976519326089,0.15288298603212624,6.444948673248291,16.70638324015096,9.010293960571289,0.7007659077644348,31.059711,23.62923010038031,13.210378646850586,0.6464257836341858,28.623592,1185.9336511795252,311.1260681152344,0.13527238368988037,78.14458,25.063369393430776,16.015165328979492,0.710840106010437,161.33032,40.04166836032341,14.671466827392578,0.13603180646896362,59.487568,38.34140044757429,19.994661331176758,0.549506664276123,52.04857
4,0.10769204921285871,0.14769136624639495,6.410954475402832,16.735530239944875,8.821863174438477,0.6997208595275879,31.39028,24.05037615634564,13.145715713500977,0.6337099075317383,28.176802,1036.8082030925489,296.5091247558594,0.33907008171081543,74.25977,24.23450722280177,15.083422660827637,0.7296493053436279,154.62865,30.456992923937026,13.153336524963379,0.5001410245895386,55.486755,38.53227011017843,19.96116828918457,0.5450102686882019,51.872288
5,0.10136179694197547,0.14494282451638005,6.523385524749756,15.974028489446257,8.574959754943848,0.72642582654953,30.139532,23.15845737412617,12.763618469238281,0.6603741645812988,27.39447,982.5887046470665,289.7738342285156,0.4063888192176819,67.88682,24.062448001161346,14.79358959197998,0.7334745526313782,151.31076,29.40390657174124,13.057974815368652,0.534109890460968,55.208927,37.54890203381868,19.2622127532959,0.5679371356964111,49.022263
6,0.09631093801327155,0.1434088680043555,9.745030879974365,16.117094719194895,8.623425483703613,0.721503496170044,30.436531,23.22825475251329,12.88619327545166,0.6583238840103149,27.775091,933.8797098663189,282.8443908691406,0.4637832045555115,70.939865,23.72391402529708,14.500082015991211,0.7409212589263916,148.67404,28.279437096590165,12.57868766784668,0.5690618753433228,51.830788,36.76824456774827,18.75739288330078,0.5857159495353699,49.32813
7,0.09234857257508056,0.14487219314303315,6.63304328918457,16.52392785176668,8.697148323059082,0.7072662711143494,30.315372,23.37536294420768,12.85268783569336,0.653982400894165,27.269575,958.4760690804961,287.2705993652344,0.4351656436920166,73.33119,23.62436315899264,14.469083786010742,0.7430909872055054,151.60196,29.665383414756857,12.817696571350098,0.5257871150970459,53.150116,36.9240289125227,18.765291213989258,0.582197904586792,49.204056
8,0.0889009099952142,0.14399797959547295,6.522623538970947,16.032237953841435,8.678487777709961,0.7244284152984619,30.675077,23.450743654086697,12.96257495880127,0.6517471075057983,27.775213,1048.2398938220201,293.82720947265625,0.3244151473045349,75.096306,23.513644538696834,14.267834663391113,0.7454934120178223,145.61356,29.15695232105619,12.77180290222168,0.5419027805328369,53.368282,37.032969039741296,18.44622039794922,0.5797289609909058,48.062794
9,0.08577700018305594,0.1449201029251542,6.522953033447266,16.402080943506643,8.823654174804688,0.7115675210952759,30.608671,23.397258421878327,12.993555068969727,0.6533339023590088,27.664524,940.5726646570163,283.5965270996094,0.4560697078704834,71.551445,23.60260983276995,14.297728538513184,0.7435638904571533,146.19312,28.86940219007834,12.634273529052734,0.5508938431739807,51.562393,36.90481448308947,18.785991668701172,0.5826326608657837,48.53993
10,0.08276126213686567,0.14459904603529394,6.544125318527222,16.778451014829447,8.87131118774414,0.6981786489486694,29.948107,23.74237644914942,13.091348648071289,0.6430315375328064,27.37494,954.2481660972684,283.5104675292969,0.44013774394989014,71.600006,23.713088092338374,14.34045696258545,0.7411576509475708,150.05814,28.595254827205377,12.661397933959961,0.5593829154968262,52.29724,36.9963492577097,18.721635818481445,0.5805596709251404,49.21964
